id,title,playstation,xbox,nintendo,pc,other,score,genre,editors_choice,release_year,release_month
984,Costume Quest 2 (PC),FALSE,FALSE,FALSE,TRUE,FALSE,7.6,RPG,N,2014.0,10.0
985,Costume Quest 2,TRUE,TRUE,FALSE,FALSE,FALSE,7.8,RPG,N,2014.0,10.0
986,Counterspy,TRUE,FALSE,FALSE,FALSE,FALSE,7.0,Action,N,2014.0,8.0
987,Crimsonland,TRUE,FALSE,FALSE,FALSE,FALSE,7.5,Shooter,N,2014.0,7.0
988,D4,FALSE,TRUE,FALSE,FALSE,FALSE,7.0,Adventure,N,2014.0,9.0
989,Dance Central Spotlight,FALSE,TRUE,FALSE,FALSE,FALSE,7.4,Music,N,2014.0,9.0
990,Dark Souls II,TRUE,TRUE,FALSE,TRUE,FALSE,9.0,Action-RPG,Y,2014.0,3.0
991,Dark Souls II: Crown of the Old Iron King,TRUE,FALSE,FALSE,FALSE,FALSE,8.0,Action-RPG,N,2014.0,8.0
992,Dark Souls II: Crown of the Sunken King,FALSE,FALSE,FALSE,TRUE,FALSE,8.0,Action-RPG,N,2014.0,7.0
993,Daylight,TRUE,FALSE,FALSE,TRUE,FALSE,5.8,Adventure,N,2014.0,4.0
994,Dead Nation: Apocalypse Edition,TRUE,FALSE,FALSE,FALSE,FALSE,8.0,Shooter,N,2014.0,4.0
995,Dead Rising 3,FALSE,TRUE,FALSE,TRUE,FALSE,8.3,Action-Adventure,N,2014.0,9.0
996,Dead State,FALSE,FALSE,FALSE,TRUE,FALSE,6.8,RPG,N,2014.0,12.0
997,Defense Grid 2,FALSE,TRUE,FALSE,TRUE,FALSE,8.0,Strategy,N,2014.0,10.0
998,Depth,FALSE,FALSE,FALSE,TRUE,FALSE,7.7,Action,N,2014.0,11.0
999,Destiny,TRUE,TRUE,FALSE,FALSE,FALSE,7.8,Shooter,N,2014.0,9.0
1000,Destiny: The Dark Below,TRUE,TRUE,FALSE,FALSE,FALSE,6.0,Shooter,N,2014.0,12.0
1001,Deus Ex: The Fall (PC),FALSE,FALSE,FALSE,TRUE,FALSE,3.0,Shooter,N,2014.0,3.0
1002,Diablo III: Reaper of Souls,FALSE,FALSE,FALSE,TRUE,TRUE,9.1,Action-RPG,Y,2014.0,3.0
1003,Diablo III: Ultimate Evil Edition,TRUE,TRUE,FALSE,FALSE,FALSE,9.2,Action-RPG,Y,2014.0,8.0
1004,Disney Fantasia: Music Evolved,FALSE,TRUE,FALSE,FALSE,FALSE,8.6,Music,N,2014.0,10.0
1005,Disney Infinity: 2.0 Edition -- Marvel Super Heroes,TRUE,FALSE,FALSE,FALSE,FALSE,6.8,Action,N,2014.0,9.0
1006,Divinity: Original Sin,FALSE,FALSE,FALSE,TRUE,FALSE,9.0,RPG,Y,2014.0,7.0
1007,Don Bradman Cricket,TRUE,TRUE,FALSE,FALSE,FALSE,6.8,Sports,N,2014.0,4.0
1008,Don Bradman Cricket (PC),FALSE,FALSE,FALSE,TRUE,FALSE,8.0,Sports,N,2014.0,7.0
1009,Don't Starve,TRUE,FALSE,FALSE,TRUE,FALSE,7.5,Adventure,N,2014.0,1.0
1010,Donkey Kong Country: Tropical Freeze,FALSE,FALSE,TRUE,FALSE,FALSE,9.0,Platformer,N,2014.0,2.0
1011,Dr. Luigi,FALSE,FALSE,TRUE,FALSE,FALSE,7.5,Puzzle,N,2014.0,1.0
1012,Dragon Age: Inquisition,TRUE,TRUE,FALSE,TRUE,FALSE,8.8,RPG,N,2014.0,11.0
1013,Dragon Ball Z: Battle of Z,TRUE,TRUE,FALSE,FALSE,FALSE,6.6,Fighting,N,2014.0,2.0
1014,Drakengard 3,TRUE,FALSE,FALSE,FALSE,FALSE,4.8,Action-RPG,N,2014.0,5.0
1015,Dreamfall Chapters,FALSE,FALSE,FALSE,TRUE,FALSE,6.5,Adventure,N,2014.0,11.0
1016,Driveclub,TRUE,FALSE,FALSE,FALSE,FALSE,7.9,Racing,N,2014.0,10.0
1017,Dungeon of the Endless,FALSE,FALSE,FALSE,TRUE,FALSE,8.1,RPG,N,2014.0,11.0
1018,Dustforce,TRUE,FALSE,FALSE,FALSE,FALSE,7.7,Platformer,N,2014.0,2.0
1019,Dynasty Warriors: Gundam Reborn,TRUE,FALSE,FALSE,FALSE,FALSE,7.0,Action,N,2014.0,7.0
1020,EA Sports UFC,TRUE,TRUE,FALSE,FALSE,FALSE,6.8,Fighting,N,2014.0,6.0
1021,Earth Defense Force 2025,TRUE,TRUE,FALSE,FALSE,FALSE,6.5,Action,N,2014.0,2.0
1022,Elite: Dangerous,FALSE,FALSE,FALSE,TRUE,FALSE,7.4,Action,N,2014.0,12.0
1023,Endless Legend,FALSE,FALSE,FALSE,TRUE,FALSE,8.3,Strategy,N,2014.0,9.0
1024,Enemy Front,FALSE,FALSE,FALSE,TRUE,FALSE,4.7,Shooter,N,2014.0,6.0
1025,Entwined,TRUE,FALSE,FALSE,FALSE,FALSE,6.0,Adventure,N,2014.0,6.0
1026,Escape Dead Island,FALSE,FALSE,FALSE,TRUE,FALSE,6.8,Action,N,2014.0,11.0
1027,Ether One,FALSE,FALSE,FALSE,TRUE,FALSE,7.9,Adventure,N,2014.0,4.0
1028,Fable Anniversary,FALSE,TRUE,FALSE,FALSE,FALSE,8.0,RPG,N,2014.0,2.0
1029,Fairy Fencer F,TRUE,FALSE,FALSE,FALSE,FALSE,7.3,RPG,N,2014.0,10.0
1030,Fantasy Life,FALSE,FALSE,TRUE,FALSE,FALSE,8.0,RPG,N,2014.0,10.0
1031,Far Cry 4,TRUE,TRUE,FALSE,TRUE,FALSE,8.5,Shooter,N,2014.0,11.0
1032,Fates Forever,FALSE,FALSE,FALSE,FALSE,TRUE,7.5,RPG,N,2014.0,8.0
1033,Fenix Rage,FALSE,FALSE,FALSE,TRUE,FALSE,6.0,Platformer,N,2014.0,9.0
1034,FIFA 15,TRUE,TRUE,FALSE,FALSE,FALSE,8.3,Sports,N,2014.0,9.0
1035,Firefall,FALSE,FALSE,FALSE,TRUE,FALSE,5.7,Action,N,2014.0,8.0
1036,Flappy Bird,FALSE,FALSE,FALSE,FALSE,TRUE,5.4,Action,N,2014.0,2.0
1037,Football Manager 2015,FALSE,FALSE,FALSE,TRUE,FALSE,8.9,Sports,N,2014.0,11.0
1038,Football Manager Classic 2014,TRUE,FALSE,FALSE,FALSE,FALSE,7.5,Sports,N,2014.0,4.0
1039,Forza Horizon 2,FALSE,TRUE,FALSE,FALSE,FALSE,9.0,Racing,Y,2014.0,9.0
1040,Freedom Wars,TRUE,FALSE,FALSE,FALSE,FALSE,8.0,Action,N,2014.0,11.0
1041,Frozen Synapse Prime,TRUE,FALSE,FALSE,TRUE,FALSE,8.7,Strategy,N,2014.0,9.0
1042,FTL: Faster Than Light,FALSE,FALSE,FALSE,TRUE,TRUE,9.6,Simulation,Y,2014.0,4.0
1043,Gabriel Knight: Sins of the Fathers -- 20th Anniversary Edition,FALSE,FALSE,FALSE,TRUE,FALSE,7.0,Adventure,N,2014.0,10.0
1044,Game of Thrones: Episode 1 -- Iron From Ice,TRUE,TRUE,FALSE,TRUE,TRUE,8.0,Adventure,N,2014.0,12.0
1045,Goat Simulator,FALSE,FALSE,FALSE,TRUE,FALSE,8.0,Action,N,2014.0,4.0
1046,God of War Collection (Vita),TRUE,FALSE,FALSE,FALSE,FALSE,6.3,Compilation,N,2014.0,5.0
1047,Gods Will Be Watching,FALSE,FALSE,FALSE,TRUE,FALSE,8.0,Adventure,N,2014.0,7.0
1048,Grid Autosport,TRUE,TRUE,FALSE,TRUE,FALSE,8.3,Racing,N,2014.0,6.0
1049,Guacamelee! Super Turbo Championship Edition,TRUE,TRUE,TRUE,FALSE,FALSE,9.1,Platformer,N,2014.0,7.0
1050,Guilty Gear Xrd Sign,TRUE,FALSE,FALSE,FALSE,FALSE,8.5,Fighting,N,2014.0,12.0
1051,Hack 'n' Slash,FALSE,FALSE,FALSE,TRUE,FALSE,7.7,RPG,N,2014.0,9.0
1052,Halo: Spartan Assault (XBO),FALSE,TRUE,FALSE,FALSE,FALSE,5.8,Shooter,N,2014.0,1.0
1053,Halo: The Master Chief Collection,FALSE,TRUE,FALSE,FALSE,FALSE,9.0,Shooter,Y,2014.0,11.0
1054,Hearthstone: Heroes of WarCraft,FALSE,FALSE,FALSE,TRUE,TRUE,9.0,Strategy,Y,2014.0,3.0
1055,Hitman Go,FALSE,FALSE,FALSE,FALSE,TRUE,8.2,Strategy,N,2014.0,4.0
1056,Hohokum,TRUE,FALSE,FALSE,FALSE,FALSE,8.8,Action,N,2014.0,8.0
1057,Horizon,FALSE,FALSE,FALSE,TRUE,FALSE,6.5,Strategy,N,2014.0,2.0
1058,Hyperdimension Neptunia Re:Birth 1,TRUE,FALSE,FALSE,FALSE,FALSE,6.0,RPG,N,2014.0,9.0
1059,Hyperdimension Neptunia: Producing Perfection,TRUE,FALSE,FALSE,FALSE,FALSE,4.0,Simulation,N,2014.0,5.0
1060,Hyrule Warriors,FALSE,FALSE,TRUE,FALSE,FALSE,7.0,Action,N,2014.0,9.0
1061,Infamous: First Light,TRUE,FALSE,FALSE,FALSE,FALSE,7.5,Action,N,2014.0,8.0
1062,Infamous: Second Son,TRUE,FALSE,FALSE,FALSE,FALSE,8.7,Action,N,2014.0,3.0
1063,Insurgency,FALSE,FALSE,FALSE,TRUE,FALSE,7.5,Shooter,N,2014.0,1.0
1064,Jazzpunk,FALSE,FALSE,FALSE,TRUE,FALSE,7.0,Adventure,N,2014.0,2.0
1065,Joe Danger Infinity,FALSE,FALSE,FALSE,FALSE,TRUE,8.6,Action,N,2014.0,1.0
1066,JoJo's Bizarre Adventure: All Star Battle,TRUE,FALSE,FALSE,FALSE,FALSE,7.4,Fighting,N,2014.0,5.0
1067,Just Dance 2015,FALSE,TRUE,FALSE,FALSE,FALSE,8.0,Music,N,2014.0,12.0
1068,Kalimba,FALSE,TRUE,FALSE,FALSE,FALSE,7.4,Platformer,N,2014.0,12.0
1069,KickBeat,FALSE,FALSE,FALSE,TRUE,FALSE,6.5,Music,N,2014.0,1.0
1070,Kinect Sports Rivals,FALSE,TRUE,FALSE,FALSE,FALSE,7.3,Sports,N,2014.0,4.0
1071,Kingdom Hearts HD II.5 ReMIX,TRUE,FALSE,FALSE,FALSE,FALSE,8.4,Action-RPG,N,2014.0,12.0
1072,Kirby: Triple Deluxe,FALSE,FALSE,TRUE,FALSE,FALSE,6.0,Platformer,N,2014.0,4.0
1073,Lara Croft and the Temple of Osiris,FALSE,TRUE,FALSE,FALSE,FALSE,8.1,Action,N,2014.0,12.0
1074,League of Legends,FALSE,FALSE,FALSE,TRUE,TRUE,9.2,Action,Y,2014.0,2.0
1075,Legend of Grimrock II,FALSE,FALSE,FALSE,TRUE,FALSE,8.6,RPG,N,2014.0,10.0
1076,LEGO Batman 3: Beyond Gotham,TRUE,FALSE,TRUE,FALSE,FALSE,7.4,Action-Adventure,N,2014.0,11.0
1077,LEGO: The Hobbit,TRUE,TRUE,FALSE,FALSE,FALSE,7.4,Adventure,N,2014.0,4.0
1078,LEGO: The Hobbit (3DS),FALSE,FALSE,TRUE,FALSE,FALSE,7.0,Adventure,N,2014.0,4.0
1079,Lichdom: Battlemage,FALSE,FALSE,FALSE,TRUE,FALSE,6.5,Action-RPG,N,2014.0,8.0
1080,Lightning Returns: Final Fantasy XIII,TRUE,TRUE,FALSE,FALSE,FALSE,7.0,RPG,N,2014.0,2.0
1081,LittleBigPlanet 3,TRUE,FALSE,FALSE,FALSE,FALSE,6.8,Platformer,N,2014.0,11.0
1082,Lords of the Fallen,FALSE,FALSE,FALSE,TRUE,FALSE,7.4,RPG,N,2014.0,10.0
1083,Luftrausers,TRUE,FALSE,FALSE,TRUE,FALSE,8.7,Action,N,2014.0,3.0
1084,Madden NFL 15,TRUE,TRUE,FALSE,FALSE,FALSE,8.7,Sports,N,2014.0,8.0
1085,Magic 2015 -- Duels of the Planewalkers,FALSE,FALSE,FALSE,TRUE,FALSE,4.5,Strategy,N,2014.0,7.0
1086,Mario Golf World Tour,FALSE,FALSE,TRUE,FALSE,FALSE,8.6,Sports,N,2014.0,4.0
1087,Mario Kart 8,FALSE,FALSE,TRUE,FALSE,FALSE,9.0,Racing,Y,2014.0,5.0
1088,Master Reboot,TRUE,FALSE,FALSE,TRUE,FALSE,6.2,Adventure,N,2014.0,3.0
1089,Mercenary Kings,TRUE,FALSE,FALSE,TRUE,FALSE,8.0,Action,N,2014.0,4.0
1090,Metal Gear Solid V: Ground Zeroes,TRUE,TRUE,FALSE,TRUE,FALSE,8.0,Action,N,2014.0,3.0
1091,Metrico,TRUE,FALSE,FALSE,FALSE,FALSE,6.5,Puzzle,N,2014.0,8.0
1092,Metro: Redux,TRUE,TRUE,FALSE,TRUE,FALSE,8.6,Shooter,N,2014.0,8.0
1093,Micromon,FALSE,FALSE,FALSE,FALSE,TRUE,6.7,RPG,N,2014.0,8.0
1094,Middle-earth: Shadow of Mordor,TRUE,TRUE,FALSE,TRUE,FALSE,9.3,Action-Adventure,Y,2014.0,9.0
1095,Might and Magic X Legacy,FALSE,FALSE,FALSE,TRUE,FALSE,7.3,RPG,N,2014.0,1.0
1096,Mighty Gunvolt,FALSE,FALSE,TRUE,FALSE,FALSE,7.5,Action,N,2014.0,8.0
1097,Mind Zero,TRUE,FALSE,FALSE,FALSE,FALSE,7.0,RPG,N,2014.0,6.0
1098,Minecraft (PS3),TRUE,FALSE,FALSE,FALSE,FALSE,9.5,Action,Y,2014.0,1.0
1099,Minecraft (PS4),TRUE,TRUE,FALSE,FALSE,FALSE,9.7,Action,Y,2014.0,9.0
1100,Minecraft -- Pocket Edition,FALSE,FALSE,FALSE,FALSE,TRUE,7.5,Action,N,2014.0,2.0
1101,Minimum,FALSE,FALSE,FALSE,TRUE,FALSE,6.5,Shooter,N,2014.0,9.0
1102,MLB 14: The Show,TRUE,FALSE,FALSE,FALSE,FALSE,8.1,Sports,N,2014.0,4.0
1103,MLB 14: The Show (Vita),TRUE,FALSE,FALSE,FALSE,FALSE,7.1,Sports,N,2014.0,4.0
1104,Monster Monpiece,TRUE,FALSE,FALSE,FALSE,FALSE,4.9,Strategy,N,2014.0,6.0
1105,MouseCraft,TRUE,FALSE,FALSE,TRUE,TRUE,7.7,Puzzle,N,2014.0,7.0
1106,Murasaki Baby,TRUE,FALSE,FALSE,FALSE,FALSE,7.5,Action,N,2014.0,9.0
1107,Murdered: Soul Suspect,TRUE,TRUE,FALSE,TRUE,FALSE,5.5,Adventure,N,2014.0,6.0
1108,Natural Doctrine,TRUE,FALSE,FALSE,FALSE,FALSE,2.8,RPG,N,2014.0,10.0
1109,NBA 2K15,TRUE,TRUE,FALSE,TRUE,TRUE,7.8,Sports,N,2014.0,10.0
1110,NBA Live 15,TRUE,TRUE,FALSE,FALSE,FALSE,5.5,Sports,N,2014.0,10.0
1111,Neo Scavenger,FALSE,FALSE,FALSE,TRUE,FALSE,7.9,Strategy,N,2014.0,12.0
1112,NES Remix 2,FALSE,FALSE,TRUE,FALSE,FALSE,7.7,Party,N,2014.0,4.0
1113,NHL 15,TRUE,TRUE,FALSE,FALSE,FALSE,7.0,Sports,N,2014.0,9.0
1114,Nidhogg,FALSE,FALSE,FALSE,TRUE,FALSE,9.0,Fighting,Y,2014.0,1.0
1115,Not the Robots,FALSE,FALSE,FALSE,TRUE,FALSE,6.5,Action,N,2014.0,1.0
1116,Octodad: Dadliest Catch,TRUE,FALSE,FALSE,TRUE,FALSE,7.8,Adventure,N,2014.0,1.0
1117,Oddworld: New 'n' Tasty,TRUE,FALSE,FALSE,FALSE,FALSE,8.5,Adventure,N,2014.0,7.0
1118,OlliOlli,TRUE,FALSE,FALSE,TRUE,FALSE,7.7,Sports,N,2014.0,1.0
1119,One Piece: Romance Dawn,FALSE,FALSE,TRUE,FALSE,FALSE,5.0,RPG,N,2014.0,3.0
1120,One Piece: Unlimited World Red,TRUE,FALSE,TRUE,FALSE,FALSE,7.0,Action,N,2014.0,7.0
1121,Orbital Gear,FALSE,FALSE,FALSE,TRUE,FALSE,6.5,Shooter,N,2014.0,8.0
1122,Out of the Park Baseball 15,FALSE,FALSE,FALSE,TRUE,FALSE,8.5,Sports,N,2014.0,8.0
1123,Outlast: Whistleblower,TRUE,FALSE,FALSE,TRUE,FALSE,6.4,Action-Adventure,N,2014.0,5.0
1124,Persona 4 Arena Ultimax,TRUE,TRUE,FALSE,FALSE,FALSE,9.1,Fighting,Y,2014.0,9.0
1125,Persona Q: Shadow of the Labyrinth,FALSE,FALSE,TRUE,FALSE,FALSE,8.5,RPG,N,2014.0,11.0
1126,Phantom Breaker: Battle Grounds,TRUE,FALSE,FALSE,FALSE,FALSE,5.0,Fighting,N,2014.0,8.0
1127,Planetary Annihilation,FALSE,FALSE,FALSE,TRUE,FALSE,4.8,Strategy,N,2014.0,9.0
1128,Plants vs. Zombies: Garden Warfare,FALSE,TRUE,FALSE,FALSE,FALSE,7.8,Shooter,N,2014.0,2.0
1129,Pokemon Alpha Sapphire Version,FALSE,FALSE,TRUE,FALSE,FALSE,7.8,RPG,N,2014.0,11.0
1130,Pokemon Battle Trozei,FALSE,FALSE,TRUE,FALSE,FALSE,7.0,Puzzle,N,2014.0,3.0
1131,Pokemon Omega Ruby Version,FALSE,FALSE,TRUE,FALSE,FALSE,7.8,RPG,N,2014.0,11.0
1132,Pokemon Trading Card Game Online,FALSE,FALSE,FALSE,FALSE,TRUE,6.0,Strategy,N,2014.0,10.0
1133,Pro Evolution Soccer 2015,TRUE,TRUE,FALSE,TRUE,FALSE,9.0,Sports,Y,2014.0,11.0
1134,Professor Layton vs. Phoenix Wright,FALSE,FALSE,TRUE,FALSE,FALSE,7.8,Adventure,N,2014.0,3.0
1135,Project Spark,FALSE,TRUE,FALSE,TRUE,FALSE,8.0,Productivity,N,2014.0,10.0
1136,Pure Chess,TRUE,FALSE,FALSE,FALSE,FALSE,6.0,Strategy,N,2014.0,4.0
1137,Rambo: The Video Game,TRUE,TRUE,FALSE,TRUE,FALSE,3.0,Shooter,N,2014.0,2.0
1138,Randal's Monday,FALSE,FALSE,FALSE,TRUE,FALSE,4.5,Adventure,N,2014.0,12.0
1139,RBI Baseball 14,TRUE,FALSE,FALSE,FALSE,FALSE,4.5,Baseball,N,2014.0,4.0
1140,Rekoil,FALSE,FALSE,FALSE,TRUE,FALSE,3.0,Shooter,N,2014.0,2.0
1141,Republique -- Episode 2: Metamorphosis,FALSE,FALSE,FALSE,FALSE,TRUE,7.5,Adventure,N,2014.0,5.0
1142,Resogun Heroes,TRUE,FALSE,FALSE,FALSE,FALSE,8.5,Shooter,N,2014.0,6.0
1143,Risen 3: Titan Lords,FALSE,FALSE,FALSE,TRUE,FALSE,5.2,RPG,N,2014.0,8.0
1144,Road Not Taken,FALSE,FALSE,FALSE,TRUE,FALSE,6.7,Puzzle,N,2014.0,8.0
1145,Rugby 15,TRUE,TRUE,FALSE,TRUE,FALSE,2.0,Sports,N,2014.0,12.0
1146,Sacred 3,FALSE,FALSE,FALSE,TRUE,FALSE,6.5,RPG,N,2014.0,8.0
1147,Screencheat,FALSE,FALSE,FALSE,TRUE,FALSE,7.0,Shooter,N,2014.0,10.0
1148,Scrolls,FALSE,FALSE,FALSE,TRUE,FALSE,7.4,Strategy,N,2014.0,12.0
1149,Secret Ponchos,TRUE,FALSE,FALSE,FALSE,FALSE,7.0,Shooter,N,2014.0,12.0
1150,Shadowgate -- The Classic Adventure Re-Imagined,FALSE,FALSE,FALSE,TRUE,FALSE,6.4,Adventure,N,2014.0,8.0
1151,Shantae and the Pirate's Curse,FALSE,FALSE,TRUE,FALSE,FALSE,8.5,Platformer,N,2014.0,10.0
1152,Sharknado: The Video Game,FALSE,FALSE,FALSE,FALSE,TRUE,5.5,Action,N,2014.0,8.0
1153,Sherlock Holmes: Crimes & Punishments,TRUE,FALSE,FALSE,TRUE,FALSE,7.5,Adventure,N,2014.0,9.0
1154,Shovel Knight,TRUE,FALSE,TRUE,TRUE,FALSE,9.0,Platformer,Y,2014.0,6.0
1155,Sid Meier's Civilization Revolution 2,FALSE,FALSE,FALSE,FALSE,TRUE,6.9,Simulation,N,2014.0,7.0
1156,Sid Meier's Civilization: Beyond Earth,FALSE,FALSE,FALSE,TRUE,FALSE,7.9,Simulation,N,2014.0,10.0
1157,Siesta Fiesta,FALSE,FALSE,TRUE,FALSE,FALSE,7.9,Action,N,2014.0,8.0
1158,"Sir, You are Being Hunted",FALSE,FALSE,FALSE,TRUE,FALSE,7.7,Shooter,N,2014.0,5.0
1159,Skylanders Trap Team,TRUE,FALSE,FALSE,FALSE,FALSE,8.2,Action-Adventure,N,2014.0,10.0
1160,Sleeping Dogs: Definitive Edition,FALSE,TRUE,FALSE,FALSE,FALSE,8.5,Action,N,2014.0,10.0
1161,Sniper Elite III,TRUE,FALSE,FALSE,TRUE,FALSE,8.2,Shooter,N,2014.0,6.0
1162,Sonic Boom: Rise of Lyric,FALSE,FALSE,TRUE,FALSE,FALSE,4.3,Platformer,N,2014.0,11.0
1163,Sonic Boom: Shattered Crystal,FALSE,FALSE,TRUE,FALSE,FALSE,4.0,Platformer,N,2014.0,11.0
1164,Sorcery Saga: The Curse of the Great Curry God,TRUE,FALSE,FALSE,FALSE,FALSE,7.5,RPG,N,2014.0,1.0
1165,"Sorcery Saga: The Curse of the Great Curry God (Hot and Spicy, Everything Nicey Limited Edition)",TRUE,FALSE,FALSE,FALSE,FALSE,7.5,RPG,N,2014.0,1.0
1166,Spacebase DF-9,FALSE,FALSE,FALSE,TRUE,FALSE,6.8,Simulation,N,2014.0,11.0
1167,Sportsfriends,TRUE,FALSE,FALSE,TRUE,FALSE,8.7,Action,N,2014.0,5.0
1168,Starlight Inception,TRUE,FALSE,FALSE,FALSE,FALSE,3.8,Flight,N,2014.0,4.0
1169,Stealth Inc. 2: A Game of Clones,FALSE,FALSE,TRUE,FALSE,FALSE,8.5,Platformer,N,2014.0,12.0
1170,Steel Diver: Sub Wars,FALSE,FALSE,TRUE,FALSE,FALSE,7.8,Shooter,N,2014.0,3.0
1171,Strider,TRUE,TRUE,FALSE,TRUE,FALSE,7.5,Action,N,2014.0,2.0
1172,Styx: Master of Shadows,FALSE,FALSE,FALSE,TRUE,FALSE,7.2,Action,N,2014.0,10.0
1173,Super Comboman,FALSE,FALSE,FALSE,TRUE,FALSE,6.0,Action,N,2014.0,7.0
1174,Super Smash Bros. for Nintendo 3DS,FALSE,FALSE,TRUE,FALSE,FALSE,8.8,Fighting,N,2014.0,9.0
1175,Super Smash Bros. for Wii U,FALSE,FALSE,TRUE,FALSE,FALSE,9.8,Fighting,Y,2014.0,11.0
1176,Super TIME Force,FALSE,TRUE,FALSE,FALSE,FALSE,7.5,Shooter,N,2014.0,5.0
1177,Surge Deluxe,TRUE,FALSE,FALSE,FALSE,FALSE,7.2,Puzzle,N,2014.0,2.0
1178,Sword Art Online: Hollow Fragment,TRUE,FALSE,FALSE,FALSE,FALSE,5.5,Action,N,2014.0,9.0
1179,Tales from Space: Mutant Blobs Attack,TRUE,TRUE,FALSE,FALSE,FALSE,8.0,Platformer,N,2014.0,6.0
1180,Tales from the Borderlands -- Episode 1: Zer0 Sum,TRUE,FALSE,FALSE,TRUE,FALSE,8.7,Adventure,N,2014.0,11.0
1181,Tales of Symphonia Chronicles,TRUE,FALSE,FALSE,FALSE,FALSE,8.0,RPG,N,2014.0,2.0
1182,Tales of Xillia 2,TRUE,FALSE,FALSE,FALSE,FALSE,8.0,RPG,N,2014.0,8.0
1183,Teenage Mutant Ninja Turtles: Danger of the Ooze,FALSE,TRUE,FALSE,FALSE,FALSE,5.0,Fighting,N,2014.0,11.0
1184,Tesla Effect: A Tex Murphy Adventure,FALSE,FALSE,FALSE,TRUE,FALSE,6.8,Adventure,N,2014.0,5.0
1185,The Amazing Spider-Man 2 (iPhone),FALSE,FALSE,FALSE,FALSE,TRUE,4.5,Action,N,2014.0,5.0
1186,The Amazing Spider-Man 2,TRUE,TRUE,FALSE,TRUE,TRUE,5.4,Action,N,2014.0,5.0
1187,The Banner Saga,FALSE,FALSE,FALSE,TRUE,FALSE,8.6,Strategy,N,2014.0,1.0
1188,The Binding of Isaac: Rebirth,TRUE,FALSE,FALSE,TRUE,FALSE,9.0,RPG,Y,2014.0,11.0
1189,The Castle Doctrine,FALSE,FALSE,FALSE,TRUE,FALSE,4.5,Strategy,N,2014.0,2.0
1190,The Crew,TRUE,TRUE,FALSE,TRUE,FALSE,6.0,Racing,N,2014.0,12.0
1191,The Elder Scrolls Online,FALSE,FALSE,FALSE,TRUE,FALSE,7.8,RPG,N,2014.0,3.0
1192,The Evil Within,TRUE,TRUE,FALSE,FALSE,FALSE,8.7,Adventure,N,2014.0,10.0
1193,The Golf Club: Collector's Edition,TRUE,TRUE,FALSE,TRUE,FALSE,7.0,Sports,N,2014.0,8.0
1194,The Incredible Adventures of Van Helsing II,FALSE,FALSE,FALSE,TRUE,FALSE,7.4,Action-RPG,N,2014.0,5.0
1195,The Last Federation,FALSE,FALSE,FALSE,TRUE,FALSE,6.9,Strategy,N,2014.0,4.0
1196,The Last of Us: Left Behind,TRUE,FALSE,FALSE,FALSE,FALSE,9.0,Action-Adventure,Y,2014.0,2.0
1197,The Last of Us: Remastered,TRUE,FALSE,FALSE,FALSE,FALSE,10.0,Action,Y,2014.0,7.0
1198,The Legend of Korra,FALSE,TRUE,FALSE,FALSE,FALSE,4.2,Action,N,2014.0,10.0
1199,The LEGO Movie Videogame,TRUE,TRUE,TRUE,TRUE,FALSE,6.5,Action-Adventure,N,2014.0,2.0
1200,The Sims 4 (PC),FALSE,FALSE,FALSE,TRUE,FALSE,7.5,Simulation,N,2014.0,9.0
1201,The Sly Collection (Vita),TRUE,FALSE,FALSE,FALSE,FALSE,8.1,Platformer,N,2014.0,5.0
1202,The Talos Principle,FALSE,FALSE,FALSE,TRUE,FALSE,8.3,Puzzle,N,2014.0,12.0
1203,The Walking Dead: Season Two -- Episode 2: A House Divided,TRUE,TRUE,FALSE,TRUE,TRUE,9.5,Adventure,Y,2014.0,3.0
1204,The Walking Dead: Season Two -- Episode 3: In Harm's Way,TRUE,TRUE,FALSE,TRUE,TRUE,9.0,Adventure,Y,2014.0,5.0
1205,The Walking Dead: Season Two -- Episode 4: Amid the Ruins,TRUE,TRUE,FALSE,TRUE,TRUE,6.0,Adventure,N,2014.0,7.0
1206,The Walking Dead: Season Two -- Episode 5: No Going Back,TRUE,TRUE,FALSE,TRUE,TRUE,9.5,Adventure,Y,2014.0,8.0
1207,The Witch and the Hundred Knight,TRUE,FALSE,FALSE,FALSE,FALSE,5.8,Action-RPG,N,2014.0,3.0
1208,The Witcher Adventure Game,FALSE,FALSE,FALSE,TRUE,TRUE,6.9,Board,N,2014.0,12.0
1209,The Wolf Among Us: Episode 2 -- Smoke and Mirrors,TRUE,TRUE,FALSE,TRUE,FALSE,8.5,Adventure,N,2014.0,2.0
1210,The Wolf Among Us: Episode 3 -- A Crooked Mile,TRUE,TRUE,FALSE,TRUE,FALSE,9.2,Adventure,Y,2014.0,4.0
1211,The Wolf Among Us: Episode 4 -- In Sheep's Clothing,FALSE,FALSE,FALSE,TRUE,FALSE,6.0,Adventure,N,2014.0,5.0
1212,The Wolf Among Us: Episode 5 -- Cry Wolf,FALSE,TRUE,FALSE,TRUE,FALSE,9.3,Adventure,N,2014.0,7.0
1213,Theatrhythm Final Fantasy: Curtain Call,FALSE,FALSE,TRUE,FALSE,FALSE,8.5,Music,N,2014.0,9.0
1214,Thief (PS3/Xbox 360),TRUE,TRUE,FALSE,FALSE,FALSE,6.5,Adventure,N,2014.0,2.0
1215,Thief,TRUE,TRUE,FALSE,TRUE,FALSE,6.8,Adventure,N,2014.0,2.0
