id,Date,Country,Total Confirmed Cases,Total Recovered,Total Deaths
3164,Sun 11/21,Burma,517922,0,19025
3165,Sun 11/21,Burundi,20332,0,38
3166,Sun 11/21,Cabo Verde,38327,0,350
3167,Sun 11/21,Cambodia,119867,0,2900
3168,Sun 11/21,Cameroon,106190,0,1770
3169,Sun 11/21,Canada,1773959,0,29551
3170,Sun 11/21,Central African Republic,11666,0,101
3171,Sun 11/21,Chad,5107,0,175
3172,Sun 11/21,Chile,1743137,0,38117
3173,Sun 11/21,China,110983,0,4849
3174,Sun 11/21,Colombia,5048061,0,128093
3175,Sun 11/21,Comoros,4450,0,150
3176,Sun 11/21,Congo (Brazzaville),18717,0,339
3177,Sun 11/21,Congo (Kinshasa),57880,0,1104
3178,Sun 11/21,Costa Rica,565548,0,7251
3179,Sun 11/21,Cote d'Ivoire,61591,0,702
3180,Sun 11/21,Croatia,570380,0,10303
3181,Sun 11/21,Cuba,960802,0,8295
3182,Sun 11/21,Cyprus,129888,0,590
3183,Sun 11/21,Czechia,1995291,0,32079
3184,Sun 11/21,Denmark,454389,0,2822
3185,Sun 11/21,Diamond Princess,712,0,13
3186,Sun 11/21,Djibouti,13501,0,186
3187,Sun 11/21,Dominica,5642,0,35
3188,Sun 11/21,Dominican Republic,402731,0,4186
3189,Sun 11/21,Ecuador,523847,0,33121
3190,Sun 11/21,Egypt,350397,0,19933
3191,Sun 11/21,El Salvador,118041,0,3753
3192,Sun 11/21,Equatorial Guinea,13538,0,170
3193,Sun 11/21,Eritrea,7175,0,54
3194,Sun 11/21,Estonia,217381,0,1735
3195,Sun 11/21,Eswatini,46487,0,1248
3196,Sun 11/21,Ethiopia,370200,0,6682
3197,Sun 11/21,Fiji,52453,0,695
3198,Sun 11/21,Finland,174823,0,1249
3199,Sun 11/21,France,7517669,0,119424
3200,Sun 11/21,Gabon,37045,0,273
3201,Sun 11/21,Gambia,9988,0,342
3202,Sun 11/21,Georgia,812246,0,11498
3203,Sun 11/21,Germany,5400687,0,99130
3204,Sun 11/21,Ghana,130827,0,1208
3205,Sun 11/21,Greece,878920,0,17313
3206,Sun 11/21,Grenada,5873,0,200
3207,Sun 11/21,Guatemala,613892,0,15840
3208,Sun 11/21,Guinea,30715,0,387
3209,Sun 11/21,Guinea-Bissau,6434,0,146
3210,Sun 11/21,Guyana,37325,0,976
3211,Sun 11/21,Haiti,24768,0,711
3212,Sun 11/21,Holy See,27,0,0
3213,Sun 11/21,Honduras,377420,0,10387
3214,Sun 11/21,Hungary,998488,0,32780
3215,Sun 11/21,Iceland,16435,0,34
3216,Sun 11/21,India,34518901,0,465911
3217,Sun 11/21,Indonesia,4253412,0,143739
3218,Sun 11/21,Iran,6077438,0,128956
3219,Sun 11/21,Iraq,2074419,0,23665
3220,Sun 11/21,Ireland,528964,0,5609
3221,Sun 11/21,Israel,1340435,0,8176
3222,Sun 11/21,Italy,4925688,0,133177
3223,Sun 11/21,Jamaica,90705,0,2358
3224,Sun 11/21,Japan,1725850,0,18343
3225,Sun 11/21,Jordan,914849,0,11361
3226,Sun 11/21,Kazakhstan,1046722,0,17625
3227,Sun 11/21,Kenya,254710,0,5328
3228,Sun 11/21,Kiribati,2,0,0
3229,Sun 11/21,"Korea, South",418252,0,3298
3230,Sun 11/21,Kosovo,161006,0,2982
3231,Sun 11/21,Kuwait,413137,0,2464
3232,Sun 11/21,Kyrgyzstan,182833,0,2723
3233,Sun 11/21,Laos,62160,0,132
3234,Sun 11/21,Latvia,246116,0,3950
3235,Sun 11/21,Lebanon,659404,0,8645
3236,Sun 11/21,Lesotho,21729,0,661
3237,Sun 11/21,Liberia,5818,0,287
3238,Sun 11/21,Libya,367811,0,5380
3239,Sun 11/21,Liechtenstein,4144,0,61
3240,Sun 11/21,Lithuania,455558,0,6521
3241,Sun 11/21,Luxembourg,85960,0,862
3242,Sun 11/21,MS Zaandam,9,0,2
3243,Sun 11/21,Madagascar,43672,0,964
3244,Sun 11/21,Malawi,61863,0,2304
3245,Sun 11/21,Malaysia,2586601,0,30002
3246,Sun 11/21,Maldives,90725,0,248
3247,Sun 11/21,Mali,16946,0,592
3248,Sun 11/21,Malta,38709,0,463
3249,Sun 11/21,Marshall Islands,4,0,0
3250,Sun 11/21,Mauritania,38647,0,818
3251,Sun 11/21,Mauritius,20372,0,240
3252,Sun 11/21,Mexico,3862137,0,292372
3253,Sun 11/21,Micronesia,1,0,0
3254,Sun 11/21,Moldova,358202,0,8834
3255,Sun 11/21,Monaco,3554,0,36
3256,Sun 11/21,Mongolia,377674,0,1948
3257,Sun 11/21,Montenegro,154758,0,2245
3258,Sun 11/21,Morocco,948923,0,14761
3259,Sun 11/21,Mozambique,151488,0,1938
3260,Sun 11/21,Namibia,129091,0,3569
3261,Sun 11/21,Nepal,819019,0,11496
3262,Sun 11/21,Netherlands,2483084,0,19411
3263,Sun 11/21,New Zealand,10177,0,40
3264,Sun 11/21,Nicaragua,17023,0,211
3265,Sun 11/21,Niger,6836,0,242
3266,Sun 11/21,Nigeria,213589,0,2974
3267,Sun 11/21,North Macedonia,212220,0,7436
3268,Sun 11/21,Norway,242911,0,999
3269,Sun 11/21,Oman,304492,0,4113
3270,Sun 11/21,Pakistan,1282195,0,28663
3271,Sun 11/21,Palau,8,0,0
3272,Sun 11/21,Panama,475997,0,7353
3273,Sun 11/21,Papua New Guinea,34442,0,486
3274,Sun 11/21,Paraguay,462198,0,16354
3275,Sun 11/21,Peru,2224344,0,200866
3276,Sun 11/21,Philippines,2826410,0,47074
3277,Sun 11/21,Poland,3345388,0,80822
3278,Sun 11/21,Portugal,1122283,0,18321
3279,Sun 11/21,Qatar,242087,0,611
3280,Sun 11/21,Romania,1762701,0,54959
3281,Sun 11/21,Russia,9170898,0,259107
3282,Sun 11/21,Rwanda,100217,0,1340
3283,Sun 11/21,Saint Kitts and Nevis,2766,0,28
3284,Sun 11/21,Saint Lucia,12904,0,278
3285,Sun 11/21,Saint Vincent and the Grenadines,5391,0,73
3286,Sun 11/21,Samoa,3,0,0
3287,Sun 11/21,San Marino,5758,0,93
3288,Sun 11/21,Sao Tome and Principe,3731,0,56
3289,Sun 11/21,Saudi Arabia,549479,0,8824
3290,Sun 11/21,Senegal,73968,0,1883
3291,Sun 11/21,Serbia,1233057,0,11225
3292,Sun 11/21,Seychelles,22895,0,125
3293,Sun 11/21,Sierra Leone,6400,0,121
3294,Sun 11/21,Singapore,252188,0,662
3295,Sun 11/21,Slovakia,1074264,0,13861
3296,Sun 11/21,Slovenia,400685,0,5063
3297,Sun 11/21,Solomon Islands,20,0,0
3298,Sun 11/21,Somalia,22969,0,1324
3299,Sun 11/21,South Africa,2929862,0,89574
3300,Sun 11/21,South Sudan,12638,0,133
3301,Sun 11/21,Spain,5080663,0,87810
3302,Sun 11/21,Sri Lanka,556626,0,14127
3303,Sun 11/21,Sudan,41558,0,3099
3304,Sun 11/21,Summer Olympics 2020,865,0,0
3305,Sun 11/21,Suriname,50438,0,1149
3306,Sun 11/21,Sweden,1188735,0,15110
3307,Sun 11/21,Switzerland,941218,0,11382
3308,Sun 11/21,Syria,47212,0,2704
3309,Sun 11/21,Taiwan*,16529,0,848
3310,Sun 11/21,Tajikistan,17489,0,125
3311,Sun 11/21,Tanzania,26227,0,727
3312,Sun 11/21,Thailand,2064581,0,20387
3313,Sun 11/21,Timor-Leste,19819,0,122
3314,Sun 11/21,Togo,26207,0,243
3315,Sun 11/21,Tonga,1,0,0
3316,Sun 11/21,Trinidad and Tobago,65889,0,1967
3317,Sun 11/21,Tunisia,716262,0,25344
3318,Sun 11/21,Turkey,8571554,0,75042
3319,Sun 11/21,US,47772548,0,772407
3320,Sun 11/21,Uganda,127177,0,3256
3321,Sun 11/21,Ukraine,3493203,0,86260
3322,Sun 11/21,United Arab Emirates,741433,0,2144
3323,Sun 11/21,United Kingdom,9897206,0,144369
3324,Sun 11/21,Uruguay,397841,0,6115
3325,Sun 11/21,Uzbekistan,191334,0,1375
3326,Sun 11/21,Vanuatu,6,0,1
3327,Sun 11/21,Venezuela,425213,0,5079
3328,Sun 11/21,Vietnam,1094514,0,23761
3329,Sun 11/21,West Bank and Gaza,457950,0,4770
3330,Sun 11/21,Yemen,9955,0,1938
3331,Sun 11/21,Zambia,210070,0,3667
3332,Sun 11/21,Zimbabwe,133647,0,4699
3333,Sun 11/28,Afghanistan,157218,0,7308
3334,Sun 11/28,Albania,199555,0,3089
3335,Sun 11/28,Algeria,210152,0,6058
3336,Sun 11/28,Andorra,16712,0,131
3337,Sun 11/28,Angola,65144,0,1733
3338,Sun 11/28,Antigua and Barbuda,4141,0,117
3339,Sun 11/28,Argentina,5326448,0,116529
3340,Sun 11/28,Armenia,337931,0,7514
3341,Sun 11/28,Australia,209139,0,1997
3342,Sun 11/28,Austria,1143283,0,12388
3343,Sun 11/28,Azerbaijan,585783,0,7807
3344,Sun 11/28,Bahamas,22734,0,671
3345,Sun 11/28,Bahrain,277585,0,1394
3346,Sun 11/28,Bangladesh,1575784,0,27978
3347,Sun 11/28,Barbados,24923,0,223
3348,Sun 11/28,Belarus,651839,0,5054
3349,Sun 11/28,Belgium,1701633,0,26840
3350,Sun 11/28,Belize,30165,0,570
3351,Sun 11/28,Benin,24850,0,161
3352,Sun 11/28,Bhutan,2640,0,3
3353,Sun 11/28,Bolivia,536472,0,19161
3354,Sun 11/28,Bosnia and Herzegovina,272798,0,12456
3355,Sun 11/28,Botswana,194909,0,2416
3356,Sun 11/28,Brazil,22085369,0,614541
3357,Sun 11/28,Brunei,14992,0,97
3358,Sun 11/28,Bulgaria,689356,0,28101
3359,Sun 11/28,Burkina Faso,15711,0,281
3360,Sun 11/28,Burma,521561,0,19088
3361,Sun 11/28,Burundi,20386,0,38
3362,Sun 11/28,Cabo Verde,38362,0,349
3363,Sun 11/28,Cambodia,120087,0,2931
3364,Sun 11/28,Cameroon,106794,0,1791
3365,Sun 11/28,Canada,1794286,0,29686
3366,Sun 11/28,Central African Republic,11708,0,101
3367,Sun 11/28,Chad,5107,0,175
3368,Sun 11/28,Chile,1759405,0,38313
3369,Sun 11/28,China,111176,0,4849
3370,Sun 11/28,Colombia,5065373,0,128437
3371,Sun 11/28,Comoros,4498,0,150
3372,Sun 11/28,Congo (Brazzaville),18837,0,349
3373,Sun 11/28,Congo (Kinshasa),58115,0,1104
3374,Sun 11/28,Costa Rica,566560,0,7287
3375,Sun 11/28,Cote d'Ivoire,61708,0,704
3376,Sun 11/28,Croatia,603316,0,10759
3377,Sun 11/28,Cuba,962220,0,8300
3378,Sun 11/28,Cyprus,131951,0,591
3379,Sun 11/28,Czechia,2132380,0,32929
3380,Sun 11/28,Denmark,483764,0,2885
3381,Sun 11/28,Diamond Princess,712,0,13
3382,Sun 11/28,Djibouti,13504,0,186
3383,Sun 11/28,Dominica,5955,0,38
3384,Sun 11/28,Dominican Republic,406803,0,4204
3385,Sun 11/28,Ecuador,524432,0,33128
3386,Sun 11/28,Egypt,356718,0,20347
3387,Sun 11/28,El Salvador,119803,0,3771
3388,Sun 11/28,Equatorial Guinea,13579,0,173
3389,Sun 11/28,Eritrea,7318,0,60
3390,Sun 11/28,Estonia,221549,0,1791
3391,Sun 11/28,Eswatini,46538,0,1248
3392,Sun 11/28,Ethiopia,371262,0,6740
3393,Sun 11/28,Fiji,52494,0,696
3394,Sun 11/28,Finland,182284,0,1309
3395,Sun 11/28,France,7722804,0,119871
3396,Sun 11/28,Gabon,37298,0,279
3397,Sun 11/28,Gambia,9989,0,342
3398,Sun 11/28,Georgia,838639,0,11927
3399,Sun 11/28,Germany,5804139,0,100960
3400,Sun 11/28,Ghana,130920,0,1209
3401,Sun 11/28,Greece,924506,0,17959
3402,Sun 11/28,Grenada,5888,0,200
3403,Sun 11/28,Guatemala,617610,0,15928
3404,Sun 11/28,Guinea,30763,0,387
3405,Sun 11/28,Guinea-Bissau,6440,0,148
3406,Sun 11/28,Guyana,37773,0,987
3407,Sun 11/28,Haiti,25027,0,723
3408,Sun 11/28,Holy See,27,0,0
3409,Sun 11/28,Honduras,377859,0,10402
3410,Sun 11/28,Hungary,1068888,0,33866
3411,Sun 11/28,Iceland,17446,0,35
3412,Sun 11/28,India,34580832,0,468790
3413,Sun 11/28,Indonesia,4255936,0,143808
3414,Sun 11/28,Iran,6108882,0,129629
3415,Sun 11/28,Iraq,2079622,0,23793
3416,Sun 11/28,Ireland,560054,0,5652
3417,Sun 11/28,Israel,1342210,0,8189
3418,Sun 11/28,Italy,5007818,0,133674
3419,Sun 11/28,Jamaica,91169,0,2388
3420,Sun 11/28,Japan,1726479,0,18354
3421,Sun 11/28,Jordan,943305,0,11551
3422,Sun 11/28,Kazakhstan,1053427,0,17765
3423,Sun 11/28,Kenya,254951,0,5333
3424,Sun 11/28,Kiribati,2,0,0
3425,Sun 11/28,"Korea, South",444200,0,3580
3426,Sun 11/28,Kosovo,161081,0,2983
3427,Sun 11/28,Kuwait,413266,0,2465
3428,Sun 11/28,Kyrgyzstan,183248,0,2741
3429,Sun 11/28,Laos,71518,0,159
3430,Sun 11/28,Latvia,252413,0,4146
3431,Sun 11/28,Lebanon,668087,0,8709
3432,Sun 11/28,Lesotho,21755,0,662
3433,Sun 11/28,Liberia,5821,0,287
3434,Sun 11/28,Libya,371571,0,5438
3435,Sun 11/28,Liechtenstein,4507,0,61
3436,Sun 11/28,Lithuania,467900,0,6692
3437,Sun 11/28,Luxembourg,88108,0,866
3438,Sun 11/28,MS Zaandam,9,0,2
3439,Sun 11/28,Madagascar,44072,0,967
3440,Sun 11/28,Malawi,61897,0,2305
3441,Sun 11/28,Malaysia,2623816,0,30309
3442,Sun 11/28,Maldives,91464,0,248
3443,Sun 11/28,Mali,17339,0,605
3444,Sun 11/28,Malta,39234,0,468
3445,Sun 11/28,Marshall Islands,4,0,0
3446,Sun 11/28,Mauritania,39178,0,831
3447,Sun 11/28,Mauritius,21325,0,240
3448,Sun 11/28,Mexico,3882792,0,293859
3449,Sun 11/28,Micronesia,1,0,0
3450,Sun 11/28,Moldova,362433,0,9069
3451,Sun 11/28,Monaco,3705,0,36
3452,Sun 11/28,Mongolia,380945,0,1990
3453,Sun 11/28,Montenegro,156873,0,2285
3454,Sun 11/28,Morocco,949732,0,14774
3455,Sun 11/28,Mozambique,151524,0,1940
3456,Sun 11/28,Namibia,129180,0,3573
3457,Sun 11/28,Nepal,820878,0,11523
3458,Sun 11/28,Netherlands,2640764,0,19766
3459,Sun 11/28,New Zealand,11445,0,43
3460,Sun 11/28,Nicaragua,17152,0,212
3461,Sun 11/28,Niger,6958,0,254
3462,Sun 11/28,Nigeria,213982,0,2975
3463,Sun 11/28,North Macedonia,215009,0,7547
3464,Sun 11/28,Norway,260921,0,1050
3465,Sun 11/28,Oman,304519,0,4113
3466,Sun 11/28,Pakistan,1284365,0,28718
3467,Sun 11/28,Palau,8,0,0
3468,Sun 11/28,Panama,477306,0,7361
3469,Sun 11/28,Papua New Guinea,35029,0,545
3470,Sun 11/28,Paraguay,462605,0,16367
3471,Sun 11/28,Peru,2234075,0,201108
3472,Sun 11/28,Philippines,2831807,0,48361
3473,Sun 11/28,Poland,3507828,0,83037
3474,Sun 11/28,Portugal,1142707,0,18417
3475,Sun 11/28,Qatar,243132,0,611
3476,Sun 11/28,Romania,1776949,0,56275
3477,Sun 11/28,Russia,9403480,0,267527
3478,Sun 11/28,Rwanda,100330,0,1342
3479,Sun 11/28,Saint Kitts and Nevis,2782,0,28
3480,Sun 11/28,Saint Lucia,12977,0,280
3481,Sun 11/28,Saint Vincent and the Grenadines,5500,0,74
3482,Sun 11/28,Samoa,3,0,0
3483,Sun 11/28,San Marino,5930,0,93
3484,Sun 11/28,Sao Tome and Principe,3731,0,56
3485,Sun 11/28,Saudi Arabia,549695,0,8833
3486,Sun 11/28,Senegal,73985,0,1885
3487,Sun 11/28,Serbia,1250393,0,11588
3488,Sun 11/28,Seychelles,23197,0,125
3489,Sun 11/28,Sierra Leone,6401,0,121
3490,Sun 11/28,Singapore,262383,0,701
3491,Sun 11/28,Slovakia,1152125,0,14274
3492,Sun 11/28,Slovenia,417376,0,5188
3493,Sun 11/28,Solomon Islands,20,0,0
3494,Sun 11/28,Somalia,23016,0,1327
3495,Sun 11/28,South Africa,2961406,0,89797
3496,Sun 11/28,South Sudan,12717,0,133
3497,Sun 11/28,Spain,5131012,0,87955
3498,Sun 11/28,Sri Lanka,562520,0,14305
3499,Sun 11/28,Sudan,42056,0,3114
3500,Sun 11/28,Summer Olympics 2020,865,0,0
3501,Sun 11/28,Suriname,50760,0,1166
3502,Sun 11/28,Sweden,1198848,0,15145
3503,Sun 11/28,Switzerland,986834,0,11471
3504,Sun 11/28,Syria,47965,0,2739
3505,Sun 11/28,Taiwan*,16588,0,848
3506,Sun 11/28,Tajikistan,17493,0,125
3507,Sun 11/28,Tanzania,26261,0,730
3508,Sun 11/28,Thailand,2106813,0,20707
3509,Sun 11/28,Timor-Leste,19822,0,122
3510,Sun 11/28,Togo,26241,0,243
3511,Sun 11/28,Tonga,1,0,0
3512,Sun 11/28,Trinidad and Tobago,70136,0,2115
3513,Sun 11/28,Tunisia,717258,0,25363
3514,Sun 11/28,Turkey,8746055,0,76446
3515,Sun 11/28,US,48281338,0,778130
3516,Sun 11/28,Uganda,127451,0,3252
3517,Sun 11/28,Ukraine,3588916,0,90345
3518,Sun 11/28,United Arab Emirates,741918,0,2146
3519,Sun 11/28,United Kingdom,10202370,0,145218
3520,Sun 11/28,Uruguay,399348,0,6129
3521,Sun 11/28,Uzbekistan,192831,0,1397
3522,Sun 11/28,Vanuatu,6,0,1
3523,Sun 11/28,Venezuela,430696,0,5138
3524,Sun 11/28,Vietnam,1210340,0,24882
3525,Sun 11/28,West Bank and Gaza,459479,0,4789
3526,Sun 11/28,Yemen,9987,0,1946
3527,Sun 11/28,Zambia,210143,0,3667
3528,Sun 11/28,Zimbabwe,133951,0,4705
3529,Sun 12/5,Afghanistan,157454,0,7312
3530,Sun 12/5,Albania,201730,0,3110
3531,Sun 12/5,Algeria,211469,0,6103
3532,Sun 12/5,Andorra,18010,0,132
3533,Sun 12/5,Angola,65259,0,1735
3534,Sun 12/5,Antigua and Barbuda,4147,0,117
3535,Sun 12/5,Argentina,5340676,0,116646
3536,Sun 12/5,Armenia,340723,0,7683
3537,Sun 12/5,Australia,219121,0,2056
3538,Sun 12/5,Austria,1198478,0,12796
3539,Sun 12/5,Azerbaijan,596388,0,7967
3540,Sun 12/5,Bahamas,22825,0,695
3541,Sun 12/5,Bahrain,277831,0,1394
3542,Sun 12/5,Bangladesh,1577443,0,28001
3543,Sun 12/5,Barbados,26095,0,238
3544,Sun 12/5,Belarus,663813,0,5162
3545,Sun 12/5,Belgium,1827467,0,27167
3546,Sun 12/5,Belize,30680,0,579
3547,Sun 12/5,Benin,24863,0,161
3548,Sun 12/5,Bhutan,2641,0,3
3549,Sun 12/5,Bolivia,543390,0,19222
3550,Sun 12/5,Bosnia and Herzegovina,277228,0,12687
3551,Sun 12/5,Botswana,195302,0,2419
3552,Sun 12/5,Brazil,22147078,0,615900
3553,Sun 12/5,Brunei,15186,0,98
3554,Sun 12/5,Bulgaria,703160,0,28852
3555,Sun 12/5,Burkina Faso,16000,0,286
3556,Sun 12/5,Burma,524407,0,19141
3557,Sun 12/5,Burundi,20439,0,38
3558,Sun 12/5,Cabo Verde,38450,0,351
3559,Sun 12/5,Cambodia,120256,0,2960
3560,Sun 12/5,Cameroon,107148,0,1804
3561,Sun 12/5,Canada,1815686,0,29821
3562,Sun 12/5,Central African Republic,11742,0,101
3563,Sun 12/5,Chad,5703,0,181
3564,Sun 12/5,Chile,1772547,0,38501
3565,Sun 12/5,China,111741,0,4849
3566,Sun 12/5,Colombia,5081064,0,128780
3567,Sun 12/5,Comoros,4542,0,150
3568,Sun 12/5,Congo (Brazzaville),18970,0,354
3569,Sun 12/5,Congo (Kinshasa),58319,0,1107
3570,Sun 12/5,Costa Rica,567383,0,7312
3571,Sun 12/5,Cote d'Ivoire,61824,0,706
3572,Sun 12/5,Croatia,631037,0,11218
3573,Sun 12/5,Cuba,963090,0,8309
3574,Sun 12/5,Cyprus,136832,0,601
3575,Sun 12/5,Czechia,2240721,0,33665
3576,Sun 12/5,Denmark,514609,0,2959
3577,Sun 12/5,Diamond Princess,712,0,13
3578,Sun 12/5,Djibouti,13508,0,187
3579,Sun 12/5,Dominica,6120,0,39
3580,Sun 12/5,Dominican Republic,408516,0,4212
3581,Sun 12/5,Ecuador,526870,0,33250
3582,Sun 12/5,Egypt,363162,0,20727
3583,Sun 12/5,El Salvador,119803,0,3783
3584,Sun 12/5,Equatorial Guinea,13599,0,175
3585,Sun 12/5,Eritrea,7458,0,61
3586,Sun 12/5,Estonia,224993,0,1823
3587,Sun 12/5,Eswatini,47504,0,1248
3588,Sun 12/5,Ethiopia,372215,0,6800
3589,Sun 12/5,Fiji,52543,0,697
3590,Sun 12/5,Finland,191226,0,1360
3591,Sun 12/5,France,8020978,0,120516
3592,Sun 12/5,Gabon,37477,0,280
3593,Sun 12/5,Gambia,9992,0,342
3594,Sun 12/5,Georgia,865293,0,12344
3595,Sun 12/5,Germany,6200937,0,103124
3596,Sun 12/5,Ghana,130920,0,1209
3597,Sun 12/5,Greece,966221,0,18595
3598,Sun 12/5,Grenada,5908,0,200
3599,Sun 12/5,Guatemala,619852,0,15986
3600,Sun 12/5,Guinea,30770,0,387
3601,Sun 12/5,Guinea-Bissau,6444,0,149
3602,Sun 12/5,Guyana,38160,0,1006
3603,Sun 12/5,Haiti,25510,0,747
3604,Sun 12/5,Holy See,27,0,0
3605,Sun 12/5,Honduras,378251,0,10412
3606,Sun 12/5,Hungary,1134869,0,35122
3607,Sun 12/5,Iceland,18333,0,35
3608,Sun 12/5,India,34641561,0,473537
3609,Sun 12/5,Indonesia,4257685,0,143867
3610,Sun 12/5,Iran,6134465,0,130200
3611,Sun 12/5,Iraq,2084346,0,23885
3612,Sun 12/5,Ireland,594250,0,5707
3613,Sun 12/5,Israel,1345915,0,8204
3614,Sun 12/5,Italy,5109082,0,134195
3615,Sun 12/5,Jamaica,91469,0,2410
3616,Sun 12/5,Japan,1727229,0,18360
3617,Sun 12/5,Jordan,975956,0,11761
3618,Sun 12/5,Kazakhstan,1058758,0,17895
3619,Sun 12/5,Kenya,255437,0,5335
3620,Sun 12/5,Kiribati,2,0,0
3621,Sun 12/5,"Korea, South",477358,0,3893
3622,Sun 12/5,Kosovo,161135,0,2985
3623,Sun 12/5,Kuwait,413491,0,2465
3624,Sun 12/5,Kyrgyzstan,183615,0,2758
3625,Sun 12/5,Laos,79833,0,207
3626,Sun 12/5,Latvia,257329,0,4267
3627,Sun 12/5,Lebanon,678801,0,8775
3628,Sun 12/5,Lesotho,21838,0,663
3629,Sun 12/5,Liberia,5824,0,287
3630,Sun 12/5,Libya,374989,0,5493
3631,Sun 12/5,Liechtenstein,4893,0,62
3632,Sun 12/5,Lithuania,479839,0,6847
3633,Sun 12/5,Luxembourg,90774,0,880
3634,Sun 12/5,MS Zaandam,9,0,2
3635,Sun 12/5,Madagascar,44800,0,972
3636,Sun 12/5,Malawi,61981,0,2307
3637,Sun 12/5,Malaysia,2658772,0,30614
3638,Sun 12/5,Maldives,92211,0,254
3639,Sun 12/5,Mali,17915,0,618
3640,Sun 12/5,Malta,39934,0,468
3641,Sun 12/5,Marshall Islands,4,0,0
3642,Sun 12/5,Mauritania,39558,0,840
3643,Sun 12/5,Mauritius,22090,0,240
3644,Sun 12/5,Mexico,3901263,0,295203
3645,Sun 12/5,Micronesia,1,0,0
3646,Sun 12/5,Moldova,366256,0,9217
3647,Sun 12/5,Monaco,3885,0,36
3648,Sun 12/5,Mongolia,383682,0,2017
3649,Sun 12/5,Montenegro,158466,0,2329
3650,Sun 12/5,Morocco,950591,0,14788
3651,Sun 12/5,Mozambique,151924,0,1941
3652,Sun 12/5,Namibia,129796,0,3574
3653,Sun 12/5,Nepal,822592,0,11541
3654,Sun 12/5,Netherlands,2793527,0,20118
3655,Sun 12/5,New Zealand,12333,0,44
3656,Sun 12/5,Nicaragua,17254,0,213
3657,Sun 12/5,Niger,7080,0,261
3658,Sun 12/5,Nigeria,214622,0,2980
3659,Sun 12/5,North Macedonia,217301,0,7641
3660,Sun 12/5,Norway,284448,0,1093
3661,Sun 12/5,Oman,304603,0,4113
3662,Sun 12/5,Pakistan,1287161,0,28777
3663,Sun 12/5,Palau,8,0,0
3664,Sun 12/5,Panama,479053,0,7374
3665,Sun 12/5,Papua New Guinea,35538,0,550
3666,Sun 12/5,Paraguay,463260,0,16476
3667,Sun 12/5,Peru,2243415,0,201379
3668,Sun 12/5,Philippines,2834775,0,49386
3669,Sun 12/5,Poland,3671421,0,85675
3670,Sun 12/5,Portugal,1166787,0,18537
3671,Sun 12/5,Qatar,244223,0,611
3672,Sun 12/5,Romania,1786036,0,57099
3673,Sun 12/5,Russia,9630296,0,275824
3674,Sun 12/5,Rwanda,100414,0,1343
3675,Sun 12/5,Saint Kitts and Nevis,2790,0,28
3676,Sun 12/5,Saint Lucia,13034,0,282
3677,Sun 12/5,Saint Vincent and the Grenadines,5623,0,76
3678,Sun 12/5,Samoa,3,0,0
3679,Sun 12/5,San Marino,6148,0,93
3680,Sun 12/5,Sao Tome and Principe,3733,0,56
3681,Sun 12/5,Saudi Arabia,549912,0,8844
3682,Sun 12/5,Senegal,74024,0,1886
3683,Sun 12/5,Serbia,1263663,0,11917
3684,Sun 12/5,Seychelles,23599,0,127
3685,Sun 12/5,Sierra Leone,6402,0,121
3686,Sun 12/5,Singapore,269211,0,759
3687,Sun 12/5,Slovakia,1230343,0,14826
3688,Sun 12/5,Slovenia,430064,0,5303
3689,Sun 12/5,Solomon Islands,20,0,0
3690,Sun 12/5,Somalia,23051,0,1331
3691,Sun 12/5,South Africa,3031694,0,89966
3692,Sun 12/5,South Sudan,12804,0,133
3693,Sun 12/5,Spain,5202958,0,88159
3694,Sun 12/5,Sri Lanka,567682,0,14461
3695,Sun 12/5,Sudan,43489,0,3164
3696,Sun 12/5,Summer Olympics 2020,865,0,0
3697,Sun 12/5,Suriname,51009,0,1171
3698,Sun 12/5,Sweden,1212145,0,15170
3699,Sun 12/5,Switzerland,1044633,0,11591
3700,Sun 12/5,Syria,48619,0,2777
3701,Sun 12/5,Taiwan*,16652,0,848
3702,Sun 12/5,Tajikistan,17493,0,125
3703,Sun 12/5,Tanzania,26270,0,730
3704,Sun 12/5,Thailand,2141241,0,20944
3705,Sun 12/5,Timor-Leste,19828,0,122
3706,Sun 12/5,Togo,26304,0,243
3707,Sun 12/5,Tonga,1,0,0
3708,Sun 12/5,Trinidad and Tobago,75134,0,2262
3709,Sun 12/5,Tunisia,718443,0,25401
3710,Sun 12/5,Turkey,8901117,0,77830
3711,Sun 12/5,US,49141150,0,790210
3712,Sun 12/5,Uganda,127655,0,3254
3713,Sun 12/5,Ukraine,3668794,0,93734
3714,Sun 12/5,United Arab Emirates,742328,0,2148
3715,Sun 12/5,United Kingdom,10523316,0,146055
3716,Sun 12/5,Uruguay,400925,0,6134
3717,Sun 12/5,Uzbekistan,194333,0,1418
3718,Sun 12/5,Vanuatu,6,0,1
3719,Sun 12/5,Venezuela,434918,0,5193
3720,Sun 12/5,Vietnam,1309092,0,26260
3721,Sun 12/5,West Bank and Gaza,461467,0,4810
3722,Sun 12/5,Yemen,10025,0,1954
3723,Sun 12/5,Zambia,210312,0,3667
3724,Sun 12/5,Zimbabwe,139046,0,4710
3725,Sun 12/12,Afghanistan,157633,0,7328
3726,Sun 12/12,Albania,203787,0,3134
3727,Sun 12/12,Algeria,212848,0,6145
3728,Sun 12/12,Andorra,19440,0,133
3729,Sun 12/12,Angola,65404,0,1737
