id,Date,State,Total Confirmed Cases,Total Deaths
4375,Sun 12/25,Colorado,1730237,13857
4376,Sun 12/25,Connecticut,944493,11733
4377,Sun 12/25,Delaware,320581,3205
4378,Sun 12/25,District of Columbia,173626,1411
4379,Sun 12/25,Florida,7269428,83606
4380,Sun 12/25,Georgia,2888123,39913
4381,Sun 12/25,Guam,60727,412
4382,Sun 12/25,Hawaii,362117,1755
4383,Sun 12/25,Idaho,510661,5316
4384,Sun 12/25,Illinois,3960888,40610
4385,Sun 12/25,Indiana,1996253,25303
4386,Sun 12/25,Iowa,884263,10389
4387,Sun 12/25,Kansas,914344,9850
4388,Sun 12/25,Kentucky,1657664,17708
4389,Sun 12/25,Louisiana,1507707,18345
4390,Sun 12/25,Maine,305600,2803
4391,Sun 12/25,Maryland,1311672,15985
4392,Sun 12/25,Massachusetts,2144967,22793
4393,Sun 12/25,Michigan,2977727,40659
4394,Sun 12/25,Minnesota,1731172,14273
4395,Sun 12/25,Mississippi,951070,13113
4396,Sun 12/25,Missouri,1736293,23252
4397,Sun 12/25,Montana,322437,3635
4398,Sun 12/25,Nebraska,554953,4841
4399,Sun 12/25,Nevada,874117,11838
4400,Sun 12/25,New Hampshire,366116,2851
4401,Sun 12/25,New Jersey,2908733,35446
4402,Sun 12/25,New Mexico,657140,8802
4403,Sun 12/25,New York,6528288,77546
4404,Sun 12/25,North Carolina,3316814,28789
4405,Sun 12/25,North Dakota,280043,2469
4406,Sun 12/25,Northern Mariana Islands,13236,41
4407,Sun 12/25,Ohio,3294521,40949
4408,Sun 12/25,Oklahoma,1244121,16041
4409,Sun 12/25,Oregon,936721,8953
4410,Sun 12/25,Pennsylvania,3403177,48881
4411,Sun 12/25,Puerto Rico,1079676,5506
4412,Sun 12/25,Rhode Island,443645,3800
4413,Sun 12/25,South Carolina,1760204,19368
4414,Sun 12/25,South Dakota,271433,3136
4415,Sun 12/25,Tennessee,2358463,28262
4416,Sun 12/25,Texas,8080404,92628
4417,Sun 12/25,Utah,1072888,5177
4418,Sun 12/25,Vermont,148031,791
4419,Sun 12/25,Virgin Islands,23734,127
4420,Sun 12/25,Virginia,2190699,22773
4421,Sun 12/25,Washington,1879139,15021
4422,Sun 12/25,West Virginia,621614,7786
4423,Sun 12/25,Wisconsin,1954481,15826
4424,Sun 12/25,Wyoming,182581,1959
4425,Mon 12/26,Alabama,1568934,21208
4426,Mon 12/26,Alaska,301449,1408
4427,Mon 12/26,American Samoa,8266,34
4428,Mon 12/26,Arizona,2373361,32038
4429,Mon 12/26,Arkansas,981964,12690
4430,Mon 12/26,California,11772585,100628
4431,Mon 12/26,Colorado,1731721,13859
4432,Mon 12/26,Connecticut,944755,11733
4433,Mon 12/26,Delaware,320581,3205
4434,Mon 12/26,District of Columbia,173626,1411
4435,Mon 12/26,Florida,7269428,83606
4436,Mon 12/26,Georgia,2888123,39913
4437,Mon 12/26,Guam,60727,412
4438,Mon 12/26,Hawaii,362117,1755
4439,Mon 12/26,Idaho,510661,5316
4440,Mon 12/26,Illinois,3960888,40610
4441,Mon 12/26,Indiana,1996253,25303
4442,Mon 12/26,Iowa,884263,10389
4443,Mon 12/26,Kansas,914344,9850
4444,Mon 12/26,Kentucky,1657664,17708
4445,Mon 12/26,Louisiana,1507707,18345
4446,Mon 12/26,Maine,305600,2803
4447,Mon 12/26,Maryland,1311672,15985
4448,Mon 12/26,Massachusetts,2144967,22793
4449,Mon 12/26,Michigan,2977727,40659
4450,Mon 12/26,Minnesota,1731172,14273
4451,Mon 12/26,Mississippi,951070,13113
4452,Mon 12/26,Missouri,1736293,23252
4453,Mon 12/26,Montana,322437,3635
4454,Mon 12/26,Nebraska,554953,4841
4455,Mon 12/26,Nevada,874117,11838
4456,Mon 12/26,New Hampshire,366116,2851
4457,Mon 12/26,New Jersey,2908733,35446
4458,Mon 12/26,New Mexico,657140,8802
4459,Mon 12/26,New York,6529668,77546
4460,Mon 12/26,North Carolina,3316814,28789
4461,Mon 12/26,North Dakota,280043,2469
4462,Mon 12/26,Northern Mariana Islands,13236,41
4463,Mon 12/26,Ohio,3294521,40949
4464,Mon 12/26,Oklahoma,1244121,16041
4465,Mon 12/26,Oregon,936721,8953
4466,Mon 12/26,Pennsylvania,3403953,48881
4467,Mon 12/26,Puerto Rico,1079676,5506
4468,Mon 12/26,Rhode Island,443645,3800
4469,Mon 12/26,South Carolina,1760204,19368
4470,Mon 12/26,South Dakota,271433,3136
4471,Mon 12/26,Tennessee,2358463,28262
4472,Mon 12/26,Texas,8080404,92628
4473,Mon 12/26,Utah,1072888,5177
4474,Mon 12/26,Vermont,148031,791
4475,Mon 12/26,Virgin Islands,23734,127
4476,Mon 12/26,Virginia,2195634,22782
4477,Mon 12/26,Washington,1879139,15021
4478,Mon 12/26,West Virginia,621614,7786
4479,Mon 12/26,Wisconsin,1954481,15826
4480,Mon 12/26,Wyoming,182581,1959
4481,Tue 12/27,Alabama,1568934,21208
4482,Tue 12/27,Alaska,301774,1408
4483,Tue 12/27,American Samoa,8266,34
4484,Tue 12/27,Arizona,2373361,32038
4485,Tue 12/27,Arkansas,982272,12690
4486,Tue 12/27,California,11779543,100668
4487,Tue 12/27,Colorado,1731997,13859
4488,Tue 12/27,Connecticut,945045,11733
4489,Tue 12/27,Delaware,320581,3205
4490,Tue 12/27,District of Columbia,173626,1411
4491,Tue 12/27,Florida,7269428,83606
4492,Tue 12/27,Georgia,2888123,39913
4493,Tue 12/27,Guam,60845,412
4494,Tue 12/27,Hawaii,362117,1755
4495,Tue 12/27,Idaho,510665,5316
4496,Tue 12/27,Illinois,3967450,40627
4497,Tue 12/27,Indiana,1996253,25303
4498,Tue 12/27,Iowa,884263,10389
4499,Tue 12/27,Kansas,914380,9850
4500,Tue 12/27,Kentucky,1666033,17751
4501,Tue 12/27,Louisiana,1507707,18345
4502,Tue 12/27,Maine,305603,2803
4503,Tue 12/27,Maryland,1311673,15985
4504,Tue 12/27,Massachusetts,2144967,22793
4505,Tue 12/27,Michigan,2979504,40715
4506,Tue 12/27,Minnesota,1731172,14273
4507,Tue 12/27,Mississippi,955145,13124
4508,Tue 12/27,Missouri,1742348,23272
4509,Tue 12/27,Montana,322552,3635
4510,Tue 12/27,Nebraska,555157,4842
4511,Tue 12/27,Nevada,874117,11838
4512,Tue 12/27,New Hampshire,366749,2851
4513,Tue 12/27,New Jersey,2916729,35457
4514,Tue 12/27,New Mexico,658042,8807
4515,Tue 12/27,New York,6543018,77577
4516,Tue 12/27,North Carolina,3316814,28789
4517,Tue 12/27,North Dakota,280043,2469
4518,Tue 12/27,Northern Mariana Islands,13236,41
4519,Tue 12/27,Ohio,3294521,40949
4520,Tue 12/27,Oklahoma,1244121,16041
4521,Tue 12/27,Oregon,936721,8953
4522,Tue 12/27,Pennsylvania,3403953,48881
4523,Tue 12/27,Puerto Rico,1081824,5509
4524,Tue 12/27,Rhode Island,443645,3800
4525,Tue 12/27,South Carolina,1770059,19385
4526,Tue 12/27,South Dakota,271433,3136
4527,Tue 12/27,Tennessee,2358463,28262
4528,Tue 12/27,Texas,8080404,92630
4529,Tue 12/27,Utah,1072888,5177
4530,Tue 12/27,Vermont,148031,791
4531,Tue 12/27,Virgin Islands,23734,127
4532,Tue 12/27,Virginia,2196867,22786
4533,Tue 12/27,Washington,1879139,15021
4534,Tue 12/27,West Virginia,623080,7786
4535,Tue 12/27,Wisconsin,1956956,15827
4536,Tue 12/27,Wyoming,182847,1959
4537,Wed 12/28,Alabama,1568934,21208
4538,Wed 12/28,Alaska,301774,1408
4539,Wed 12/28,American Samoa,8266,34
4540,Wed 12/28,Arizona,2378334,32182
4541,Wed 12/28,Arkansas,983004,12694
4542,Wed 12/28,California,11781729,100702
4543,Wed 12/28,Colorado,1732984,13882
4544,Wed 12/28,Connecticut,946236,11766
4545,Wed 12/28,Delaware,321888,3206
4546,Wed 12/28,District of Columbia,173626,1411
4547,Wed 12/28,Florida,7269428,83606
4548,Wed 12/28,Georgia,2898584,39964
4549,Wed 12/28,Guam,60845,412
4550,Wed 12/28,Hawaii,363188,1758
4551,Wed 12/28,Idaho,511690,5329
4552,Wed 12/28,Illinois,3970204,40633
4553,Wed 12/28,Indiana,2002760,25364
4554,Wed 12/28,Iowa,886408,10425
4555,Wed 12/28,Kansas,917091,9850
4556,Wed 12/28,Kentucky,1666033,17751
4557,Wed 12/28,Louisiana,1514113,18370
4558,Wed 12/28,Maine,305984,2807
4559,Wed 12/28,Maryland,1315246,16007
4560,Wed 12/28,Massachusetts,2144967,22793
4561,Wed 12/28,Michigan,2979504,40715
4562,Wed 12/28,Minnesota,1731172,14273
4563,Wed 12/28,Mississippi,955145,13124
4564,Wed 12/28,Missouri,1742713,23277
4565,Wed 12/28,Montana,322552,3635
4566,Wed 12/28,Nebraska,555157,4842
4567,Wed 12/28,Nevada,874117,11880
4568,Wed 12/28,New Hampshire,366952,2852
4569,Wed 12/28,New Jersey,2919724,35469
4570,Wed 12/28,New Mexico,658364,8807
4571,Wed 12/28,New York,6546293,77619
4572,Wed 12/28,North Carolina,3316814,28789
4573,Wed 12/28,North Dakota,280043,2469
4574,Wed 12/28,Northern Mariana Islands,13236,41
4575,Wed 12/28,Ohio,3294521,40949
4576,Wed 12/28,Oklahoma,1244121,16041
4577,Wed 12/28,Oregon,939303,8967
4578,Wed 12/28,Pennsylvania,3416142,48972
4579,Wed 12/28,Puerto Rico,1082619,5519
4580,Wed 12/28,Rhode Island,443645,3800
4581,Wed 12/28,South Carolina,1770059,19385
4582,Wed 12/28,South Dakota,271856,3138
4583,Wed 12/28,Tennessee,2367936,28274
4584,Wed 12/28,Texas,8113137,92704
4585,Wed 12/28,Utah,1072888,5177
4586,Wed 12/28,Vermont,148393,791
4587,Wed 12/28,Virgin Islands,23764,127
4588,Wed 12/28,Virginia,2199302,22793
4589,Wed 12/28,Washington,1883676,15067
4590,Wed 12/28,West Virginia,623541,7786
4591,Wed 12/28,Wisconsin,1958296,15848
4592,Wed 12/28,Wyoming,182847,1959
4593,Thu 12/29,Alabama,1573637,21208
4594,Thu 12/29,Alaska,301774,1408
4595,Thu 12/29,American Samoa,8266,34
4596,Thu 12/29,Arizona,2378334,32182
4597,Thu 12/29,Arkansas,983942,12697
4598,Thu 12/29,California,11822939,100837
4599,Thu 12/29,Colorado,1733812,13891
4600,Thu 12/29,Connecticut,947016,11770
4601,Thu 12/29,Delaware,321888,3206
4602,Thu 12/29,District of Columbia,173626,1411
4603,Thu 12/29,Florida,7269428,83606
4604,Thu 12/29,Georgia,2898584,39964
4605,Thu 12/29,Guam,60845,412
4606,Thu 12/29,Hawaii,363188,1758
4607,Thu 12/29,Idaho,511718,5329
4608,Thu 12/29,Illinois,3973551,40657
4609,Thu 12/29,Indiana,2002760,25364
4610,Thu 12/29,Iowa,886411,10424
4611,Thu 12/29,Kansas,917091,9852
4612,Thu 12/29,Kentucky,1666033,17751
4613,Thu 12/29,Louisiana,1514113,18370
4614,Thu 12/29,Maine,306215,2807
4615,Thu 12/29,Maryland,1316937,16020
4616,Thu 12/29,Massachusetts,2154886,22940
4617,Thu 12/29,Michigan,2988654,40767
4618,Thu 12/29,Minnesota,1736893,14320
4619,Thu 12/29,Mississippi,955145,13124
4620,Thu 12/29,Missouri,1743114,23280
4621,Thu 12/29,Montana,322552,3635
4622,Thu 12/29,Nebraska,555377,4843
4623,Thu 12/29,Nevada,876118,11880
4624,Thu 12/29,New Hampshire,367243,2853
4625,Thu 12/29,New Jersey,2923180,35486
4626,Thu 12/29,New Mexico,658690,8822
4627,Thu 12/29,New York,6552600,77677
4628,Thu 12/29,North Carolina,3316814,28789
4629,Thu 12/29,North Dakota,280043,2474
4630,Thu 12/29,Northern Mariana Islands,13236,41
4631,Thu 12/29,Ohio,3307568,41018
4632,Thu 12/29,Oklahoma,1250013,16054
4633,Thu 12/29,Oregon,939303,8967
4634,Thu 12/29,Pennsylvania,3416142,48972
4635,Thu 12/29,Puerto Rico,1084004,5530
4636,Thu 12/29,Rhode Island,443645,3800
4637,Thu 12/29,South Carolina,1770059,19385
4638,Thu 12/29,South Dakota,271856,3138
4639,Thu 12/29,Tennessee,2367936,28274
4640,Thu 12/29,Texas,8113137,92707
4641,Thu 12/29,Utah,1075137,5187
4642,Thu 12/29,Vermont,148393,791
4643,Thu 12/29,Virgin Islands,23769,127
4644,Thu 12/29,Virginia,2202436,22793
4645,Thu 12/29,Washington,1883676,15067
4646,Thu 12/29,West Virginia,624174,7786
4647,Thu 12/29,Wisconsin,1959643,15858
4648,Thu 12/29,Wyoming,182847,1959
4649,Fri 12/30,Alabama,1573637,21208
4650,Fri 12/30,Alaska,301774,1408
4651,Fri 12/30,American Samoa,8266,34
4652,Fri 12/30,Arizona,2378334,32182
4653,Fri 12/30,Arkansas,984824,12699
4654,Fri 12/30,California,11826466,100865
4655,Fri 12/30,Colorado,1734673,13899
4656,Fri 12/30,Connecticut,948001,11781
4657,Fri 12/30,Delaware,321888,3206
4658,Fri 12/30,District of Columbia,173626,1411
4659,Fri 12/30,Florida,7269428,83911
4660,Fri 12/30,Georgia,2898584,39964
4661,Fri 12/30,Guam,60845,412
4662,Fri 12/30,Hawaii,363188,1758
4663,Fri 12/30,Idaho,511722,5329
4664,Fri 12/30,Illinois,3976840,40678
4665,Fri 12/30,Indiana,2002760,25364
4666,Fri 12/30,Iowa,886411,10424
4667,Fri 12/30,Kansas,917091,9859
4668,Fri 12/30,Kentucky,1666033,17751
4669,Fri 12/30,Louisiana,1514113,18370
4670,Fri 12/30,Maine,306429,2808
4671,Fri 12/30,Maryland,1318510,16034
4672,Fri 12/30,Massachusetts,2154886,22940
4673,Fri 12/30,Michigan,2988654,40767
4674,Fri 12/30,Minnesota,1736893,14320
4675,Fri 12/30,Mississippi,955145,13124
4676,Fri 12/30,Missouri,1743492,23282
4677,Fri 12/30,Montana,323245,3639
4678,Fri 12/30,Nebraska,556647,4843
4679,Fri 12/30,Nevada,876118,11880
4680,Fri 12/30,New Hampshire,367542,2856
4681,Fri 12/30,New Jersey,2926834,35533
4682,Fri 12/30,New Mexico,659056,8828
4683,Fri 12/30,New York,6560495,77722
4684,Fri 12/30,North Carolina,3316814,28789
4685,Fri 12/30,North Dakota,280583,2474
4686,Fri 12/30,Northern Mariana Islands,13236,41
4687,Fri 12/30,Ohio,3307568,41018
4688,Fri 12/30,Oklahoma,1250013,16054
4689,Fri 12/30,Oregon,939303,8967
4690,Fri 12/30,Pennsylvania,3416142,48972
4691,Fri 12/30,Puerto Rico,1085895,5535
4692,Fri 12/30,Rhode Island,443645,3800
4693,Fri 12/30,South Carolina,1770059,19385
4694,Fri 12/30,South Dakota,271856,3138
4695,Fri 12/30,Tennessee,2367936,28274
4696,Fri 12/30,Texas,8113137,92709
4697,Fri 12/30,Utah,1075137,5187
4698,Fri 12/30,Vermont,148393,791
4699,Fri 12/30,Virgin Islands,23769,127
4700,Fri 12/30,Virginia,2205518,22793
4701,Fri 12/30,Washington,1883676,15067
4702,Fri 12/30,West Virginia,624721,7795
4703,Fri 12/30,Wisconsin,1960884,15860
4704,Fri 12/30,Wyoming,182847,1959
4705,Sat 12/31,Alabama,1573637,21208
4706,Sat 12/31,Alaska,301774,1408
4707,Sat 12/31,American Samoa,8266,34
4708,Sat 12/31,Arizona,2378334,32182
4709,Sat 12/31,Arkansas,985493,12703
4710,Sat 12/31,California,11826466,100865
4711,Sat 12/31,Colorado,1734673,13899
4712,Sat 12/31,Connecticut,948001,11781
4713,Sat 12/31,Delaware,321888,3206
4714,Sat 12/31,District of Columbia,173626,1411
4715,Sat 12/31,Florida,7269428,83911
4716,Sat 12/31,Georgia,2898584,39964
4717,Sat 12/31,Guam,60845,412
4718,Sat 12/31,Hawaii,363188,1758
4719,Sat 12/31,Idaho,511722,5329
4720,Sat 12/31,Illinois,3976840,40678
4721,Sat 12/31,Indiana,2002760,25364
4722,Sat 12/31,Iowa,886411,10424
4723,Sat 12/31,Kansas,917091,9859
4724,Sat 12/31,Kentucky,1666033,17751
4725,Sat 12/31,Louisiana,1514113,18370
4726,Sat 12/31,Maine,306647,2811
4727,Sat 12/31,Maryland,1318510,16034
4728,Sat 12/31,Massachusetts,2154886,22940
4729,Sat 12/31,Michigan,2988654,40767
4730,Sat 12/31,Minnesota,1736893,14320
4731,Sat 12/31,Mississippi,955145,13124
4732,Sat 12/31,Missouri,1743492,23282
4733,Sat 12/31,Montana,323245,3639
4734,Sat 12/31,Nebraska,556647,4843
4735,Sat 12/31,Nevada,876118,11880
4736,Sat 12/31,New Hampshire,367542,2856
4737,Sat 12/31,New Jersey,2926834,35533
4738,Sat 12/31,New Mexico,659056,8828
4739,Sat 12/31,New York,6563605,77722
4740,Sat 12/31,North Carolina,3316814,28789
4741,Sat 12/31,North Dakota,280583,2474
4742,Sat 12/31,Northern Mariana Islands,13236,41
4743,Sat 12/31,Ohio,3307568,41018
4744,Sat 12/31,Oklahoma,1250013,16054
4745,Sat 12/31,Oregon,939303,8967
4746,Sat 12/31,Pennsylvania,3416142,48972
4747,Sat 12/31,Puerto Rico,1087420,5541
4748,Sat 12/31,Rhode Island,443645,3800
4749,Sat 12/31,South Carolina,1770059,19385
4750,Sat 12/31,South Dakota,271856,3138
4751,Sat 12/31,Tennessee,2367936,28274
4752,Sat 12/31,Texas,8113137,92709
4753,Sat 12/31,Utah,1075137,5187
4754,Sat 12/31,Vermont,148393,791
4755,Sat 12/31,Virgin Islands,23769,127
4756,Sat 12/31,Virginia,2205518,22793
4757,Sat 12/31,Washington,1883676,15067
4758,Sat 12/31,West Virginia,624721,7795
4759,Sat 12/31,Wisconsin,1960884,15860
4760,Sat 12/31,Wyoming,182847,1959
4761,Sun 1/1,Alabama,1573637,21208
4762,Sun 1/1,Alaska,301774,1408
4763,Sun 1/1,American Samoa,8266,34
4764,Sun 1/1,Arizona,2378334,32182
4765,Sun 1/1,Arkansas,985747,12703
4766,Sun 1/1,California,11826523,100865
4767,Sun 1/1,Colorado,1734673,13899
4768,Sun 1/1,Connecticut,949324,11781
4769,Sun 1/1,Delaware,321888,3206
4770,Sun 1/1,District of Columbia,173626,1411
4771,Sun 1/1,Florida,7269428,83911
4772,Sun 1/1,Georgia,2898584,39964
4773,Sun 1/1,Guam,60845,412
4774,Sun 1/1,Hawaii,363188,1758
4775,Sun 1/1,Idaho,511722,5329
4776,Sun 1/1,Illinois,3976840,40678
4777,Sun 1/1,Indiana,2002760,25364
4778,Sun 1/1,Iowa,886411,10424
4779,Sun 1/1,Kansas,917091,9859
4780,Sun 1/1,Kentucky,1666033,17751
4781,Sun 1/1,Louisiana,1514113,18370
4782,Sun 1/1,Maine,306647,2811
4783,Sun 1/1,Maryland,1318510,16034
4784,Sun 1/1,Massachusetts,2154886,22940
4785,Sun 1/1,Michigan,2988654,40767
4786,Sun 1/1,Minnesota,1736893,14320
4787,Sun 1/1,Mississippi,955145,13124
4788,Sun 1/1,Missouri,1743492,23282
4789,Sun 1/1,Montana,323245,3639
4790,Sun 1/1,Nebraska,556647,4843
4791,Sun 1/1,Nevada,876118,11880
4792,Sun 1/1,New Hampshire,367542,2856
4793,Sun 1/1,New Jersey,2926834,35533
4794,Sun 1/1,New Mexico,659056,8828
4795,Sun 1/1,New York,6566031,77722
4796,Sun 1/1,North Carolina,3316814,28789
4797,Sun 1/1,North Dakota,280583,2474
4798,Sun 1/1,Northern Mariana Islands,13236,41
4799,Sun 1/1,Ohio,3307568,41018
4800,Sun 1/1,Oklahoma,1250013,16054
4801,Sun 1/1,Oregon,939303,8967
4802,Sun 1/1,Pennsylvania,3416142,48972
4803,Sun 1/1,Puerto Rico,1087420,5541
4804,Sun 1/1,Rhode Island,443645,3800
4805,Sun 1/1,South Carolina,1770059,19385
4806,Sun 1/1,South Dakota,271856,3138
4807,Sun 1/1,Tennessee,2367936,28274
4808,Sun 1/1,Texas,8113137,92709
4809,Sun 1/1,Utah,1075137,5187
4810,Sun 1/1,Vermont,148393,791
4811,Sun 1/1,Virgin Islands,23769,127
4812,Sun 1/1,Virginia,2205518,22793
4813,Sun 1/1,Washington,1883676,15067
4814,Sun 1/1,West Virginia,624721,7795
4815,Sun 1/1,Wisconsin,1960884,15860
4816,Sun 1/1,Wyoming,182847,1959
4817,Mon 1/2,Alabama,1573637,21208
4818,Mon 1/2,Alaska,301774,1408
4819,Mon 1/2,American Samoa,8266,34
4820,Mon 1/2,Arizona,2378334,32182
4821,Mon 1/2,Arkansas,985945,12703
4822,Mon 1/2,California,11826523,100865
4823,Mon 1/2,Colorado,1736048,13899
4824,Mon 1/2,Connecticut,949661,11781
4825,Mon 1/2,Delaware,321888,3206
4826,Mon 1/2,District of Columbia,173626,1411
4827,Mon 1/2,Florida,7269428,83911
4828,Mon 1/2,Georgia,2898584,39964
4829,Mon 1/2,Guam,60845,412
4830,Mon 1/2,Hawaii,363188,1758
4831,Mon 1/2,Idaho,511722,5329
4832,Mon 1/2,Illinois,3976840,40678
4833,Mon 1/2,Indiana,2002760,25364
4834,Mon 1/2,Iowa,886411,10424
4835,Mon 1/2,Kansas,917091,9859
4836,Mon 1/2,Kentucky,1666033,17751
4837,Mon 1/2,Louisiana,1514113,18370
4838,Mon 1/2,Maine,306647,2811
4839,Mon 1/2,Maryland,1318510,16034
4840,Mon 1/2,Massachusetts,2154886,22940
4841,Mon 1/2,Michigan,2988654,40767
4842,Mon 1/2,Minnesota,1736893,14320
4843,Mon 1/2,Mississippi,955145,13124
4844,Mon 1/2,Missouri,1743492,23282
4845,Mon 1/2,Montana,323245,3639
4846,Mon 1/2,Nebraska,556647,4843
4847,Mon 1/2,Nevada,876118,11880
4848,Mon 1/2,New Hampshire,367542,2856
4849,Mon 1/2,New Jersey,2926834,35533
4850,Mon 1/2,New Mexico,659056,8828
4851,Mon 1/2,New York,6567878,77722
4852,Mon 1/2,North Carolina,3316814,28789
4853,Mon 1/2,North Dakota,280583,2474
4854,Mon 1/2,Northern Mariana Islands,13236,41
4855,Mon 1/2,Ohio,3307568,41018
4856,Mon 1/2,Oklahoma,1250013,16054
4857,Mon 1/2,Oregon,939303,8967
4858,Mon 1/2,Pennsylvania,3416848,48972
4859,Mon 1/2,Puerto Rico,1087420,5541
4860,Mon 1/2,Rhode Island,443645,3800
4861,Mon 1/2,South Carolina,1770059,19385
4862,Mon 1/2,South Dakota,271856,3138
4863,Mon 1/2,Tennessee,2367936,28274
4864,Mon 1/2,Texas,8113137,92709
4865,Mon 1/2,Utah,1075137,5187
4866,Mon 1/2,Vermont,148393,791
4867,Mon 1/2,Virgin Islands,23769,127
4868,Mon 1/2,Virginia,2211948,22793
4869,Mon 1/2,Washington,1883676,15067
4870,Mon 1/2,West Virginia,624721,7795
4871,Mon 1/2,Wisconsin,1960884,15860
4872,Mon 1/2,Wyoming,182847,1959
4873,Tue 1/3,Alabama,1573637,21208
4874,Tue 1/3,Alaska,302138,1408
4875,Tue 1/3,American Samoa,8266,34
4876,Tue 1/3,Arizona,2378334,32182
4877,Tue 1/3,Arkansas,986287,12703
4878,Tue 1/3,California,11833426,100924
4879,Tue 1/3,Colorado,1736361,13905
4880,Tue 1/3,Connecticut,950046,11781
4881,Tue 1/3,Delaware,321888,3206
4882,Tue 1/3,District of Columbia,173626,1411
4883,Tue 1/3,Florida,7269428,83911
4884,Tue 1/3,Georgia,2898584,39964
4885,Tue 1/3,Guam,61056,412
4886,Tue 1/3,Hawaii,363188,1758
4887,Tue 1/3,Idaho,511728,5329
4888,Tue 1/3,Illinois,3981926,40702
4889,Tue 1/3,Indiana,2002760,25364
4890,Tue 1/3,Iowa,886411,10424
4891,Tue 1/3,Kansas,917091,9859
4892,Tue 1/3,Kentucky,1669090,17778
4893,Tue 1/3,Louisiana,1514113,18370
4894,Tue 1/3,Maine,306647,2811
4895,Tue 1/3,Maryland,1319792,16041
4896,Tue 1/3,Massachusetts,2154886,22940
4897,Tue 1/3,Michigan,2998447,40784
4898,Tue 1/3,Minnesota,1736893,14320
4899,Tue 1/3,Mississippi,960923,13139
4900,Tue 1/3,Missouri,1748910,23304
4901,Tue 1/3,Montana,323345,3639
4902,Tue 1/3,Nebraska,556865,4843
4903,Tue 1/3,Nevada,876118,11880
4904,Tue 1/3,New Hampshire,368507,2859
4905,Tue 1/3,New Jersey,2938808,35556
4906,Tue 1/3,New Mexico,659888,8829
4907,Tue 1/3,New York,6582419,77777
4908,Tue 1/3,North Carolina,3316814,28789
4909,Tue 1/3,North Dakota,280583,2474
4910,Tue 1/3,Northern Mariana Islands,13236,41
4911,Tue 1/3,Ohio,3307568,41018
4912,Tue 1/3,Oklahoma,1250013,16054
4913,Tue 1/3,Oregon,939303,8967
4914,Tue 1/3,Pennsylvania,3416848,48972
4915,Tue 1/3,Puerto Rico,1089570,5547
4916,Tue 1/3,Rhode Island,443645,3800
4917,Tue 1/3,South Carolina,1770059,19385
4918,Tue 1/3,South Dakota,271856,3138
4919,Tue 1/3,Tennessee,2367936,28274
4920,Tue 1/3,Texas,8113137,92712
4921,Tue 1/3,Utah,1075137,5187
4922,Tue 1/3,Vermont,148393,791
4923,Tue 1/3,Virgin Islands,23769,127
4924,Tue 1/3,Virginia,2213867,22809
4925,Tue 1/3,Washington,1883676,15093
4926,Tue 1/3,West Virginia,626123,7795
4927,Tue 1/3,Wisconsin,1963765,15865
4928,Tue 1/3,Wyoming,183151,1959
4929,Wed 1/4,Alabama,1587224,21263
4930,Wed 1/4,Alaska,302138,1408
4931,Wed 1/4,American Samoa,8266,34
4932,Wed 1/4,Arizona,2384521,32311
4933,Wed 1/4,Arkansas,987049,12706
4934,Wed 1/4,California,11835660,101177
4935,Wed 1/4,Colorado,1737066,13909
4936,Wed 1/4,Connecticut,952152,11803
4937,Wed 1/4,Delaware,323151,3218
4938,Wed 1/4,District of Columbia,173626,1411
4939,Wed 1/4,Florida,7269428,83912
4940,Wed 1/4,Georgia,2912067,40071
4941,Wed 1/4,Guam,61056,412
4942,Wed 1/4,Hawaii,364478,1762
4943,Wed 1/4,Idaho,512788,5334
4944,Wed 1/4,Illinois,3981982,40702
4945,Wed 1/4,Indiana,2010174,25372
4946,Wed 1/4,Iowa,888667,10465
4947,Wed 1/4,Kansas,919905,9881
4948,Wed 1/4,Kentucky,1669090,17789
4949,Wed 1/4,Louisiana,1521203,18394
4950,Wed 1/4,Maine,307075,2815
4951,Wed 1/4,Maryland,1323217,16088
4952,Wed 1/4,Massachusetts,2154886,22940
4953,Wed 1/4,Michigan,2998447,40784
4954,Wed 1/4,Minnesota,1736893,14320
4955,Wed 1/4,Mississippi,960923,13145
4956,Wed 1/4,Missouri,1749740,23344
4957,Wed 1/4,Montana,323345,3639
4958,Wed 1/4,Nebraska,556925,4867
4959,Wed 1/4,Nevada,876118,11917
4960,Wed 1/4,New Hampshire,368738,2866
4961,Wed 1/4,New Jersey,2941047,35580
4962,Wed 1/4,New Mexico,660146,8852
4963,Wed 1/4,New York,6586454,78127
4964,Wed 1/4,North Carolina,3359796,28917
