id,Name,Symbol,Year,Month,Day,Date,Price
6017,Dogecoin,DOGE,2016.0,4.0,29.0,4/29/2016,0.0002262659982
6018,Dogecoin,DOGE,2016.0,4.0,30.0,4/30/2016,0.0002255319996
6019,Dogecoin,DOGE,2016.0,5.0,1.0,5/1/2016,0.0002261019981
6020,Dogecoin,DOGE,2016.0,5.0,2.0,5/2/2016,0.0002289840049
6021,Dogecoin,DOGE,2016.0,5.0,3.0,5/3/2016,0.0002275900042
6022,Dogecoin,DOGE,2016.0,5.0,4.0,5/4/2016,0.0002251700062
6023,Dogecoin,DOGE,2016.0,5.0,5.0,5/5/2016,0.0002211039973
6024,Dogecoin,DOGE,2016.0,5.0,6.0,5/6/2016,0.0002245899959
6025,Dogecoin,DOGE,2016.0,5.0,7.0,5/7/2016,0.0002227710065
6026,Dogecoin,DOGE,2016.0,5.0,8.0,5/8/2016,0.0002223089978
6027,Dogecoin,DOGE,2016.0,5.0,9.0,5/9/2016,0.0002235690044
6028,Dogecoin,DOGE,2016.0,5.0,10.0,5/10/2016,0.0002198690054
6029,Dogecoin,DOGE,2016.0,5.0,11.0,5/11/2016,0.0002240769973
6030,Dogecoin,DOGE,2016.0,5.0,12.0,5/12/2016,0.0002353890013
6031,Dogecoin,DOGE,2016.0,5.0,13.0,5/13/2016,0.0002358920028
6032,Dogecoin,DOGE,2016.0,5.0,14.0,5/14/2016,0.0002314279991
6033,Dogecoin,DOGE,2016.0,5.0,15.0,5/15/2016,0.0002309130068
6034,Dogecoin,DOGE,2016.0,5.0,16.0,5/16/2016,0.0002290130069
6035,Dogecoin,DOGE,2016.0,5.0,17.0,5/17/2016,0.0002260869951
6036,Dogecoin,DOGE,2016.0,5.0,18.0,5/18/2016,0.0002279710025
6037,Dogecoin,DOGE,2016.0,5.0,19.0,5/19/2016,0.0002251370024
6038,Dogecoin,DOGE,2016.0,5.0,20.0,5/20/2016,0.0002278610045
6039,Dogecoin,DOGE,2016.0,5.0,21.0,5/21/2016,0.0002264259965
6040,Dogecoin,DOGE,2016.0,5.0,22.0,5/22/2016,0.0002243380004
6041,Dogecoin,DOGE,2016.0,5.0,23.0,5/23/2016,0.0002251289989
6042,Dogecoin,DOGE,2016.0,5.0,24.0,5/24/2016,0.0002242549963
6043,Dogecoin,DOGE,2016.0,5.0,25.0,5/25/2016,0.0002242939954
6044,Dogecoin,DOGE,2016.0,5.0,26.0,5/26/2016,0.0002281280031
6045,Dogecoin,DOGE,2016.0,5.0,27.0,5/27/2016,0.0002297449973
6046,Dogecoin,DOGE,2016.0,5.0,28.0,5/28/2016,0.0002367959969
6047,Dogecoin,DOGE,2016.0,5.0,29.0,5/29/2016,0.0002379079961
6048,Dogecoin,DOGE,2016.0,5.0,30.0,5/30/2016,0.0002384169929
6049,Dogecoin,DOGE,2016.0,5.0,31.0,5/31/2016,0.0002312800061
6050,Dogecoin,DOGE,2016.0,6.0,1.0,6/1/2016,0.0002335780009
6051,Dogecoin,DOGE,2016.0,6.0,2.0,6/2/2016,0.0002304590016
6052,Dogecoin,DOGE,2016.0,6.0,3.0,6/3/2016,0.0002379460057
6053,Dogecoin,DOGE,2016.0,6.0,4.0,6/4/2016,0.0002365499968
6054,Dogecoin,DOGE,2016.0,6.0,5.0,6/5/2016,0.0002366109984
6055,Dogecoin,DOGE,2016.0,6.0,6.0,6/6/2016,0.0002355290053
6056,Dogecoin,DOGE,2016.0,6.0,7.0,6/7/2016,0.0002395449992
6057,Dogecoin,DOGE,2016.0,6.0,8.0,6/8/2016,0.0002456459915
6058,Dogecoin,DOGE,2016.0,6.0,9.0,6/9/2016,0.0002652929979
6059,Dogecoin,DOGE,2016.0,6.0,10.0,6/10/2016,0.0002604580077
6060,Dogecoin,DOGE,2016.0,6.0,11.0,6/11/2016,0.0002527429897
6061,Dogecoin,DOGE,2016.0,6.0,12.0,6/12/2016,0.0002702109923
6062,Dogecoin,DOGE,2016.0,6.0,13.0,6/13/2016,0.0002978350094
6063,Dogecoin,DOGE,2016.0,6.0,14.0,6/14/2016,0.0003197249898
6064,Dogecoin,DOGE,2016.0,6.0,15.0,6/15/2016,0.0003126020019
6065,Dogecoin,DOGE,2016.0,6.0,16.0,6/16/2016,0.000334663986
6066,Dogecoin,DOGE,2016.0,6.0,17.0,6/17/2016,0.0003211669973
6067,Dogecoin,DOGE,2016.0,6.0,18.0,6/18/2016,0.000324366003
6068,Dogecoin,DOGE,2016.0,6.0,19.0,6/19/2016,0.000338073005
6069,Dogecoin,DOGE,2016.0,6.0,20.0,6/20/2016,0.0003232329909
6070,Dogecoin,DOGE,2016.0,6.0,21.0,6/21/2016,0.0003072470136
6071,Dogecoin,DOGE,2016.0,6.0,22.0,6/22/2016,0.0002657310106
6072,Dogecoin,DOGE,2016.0,6.0,23.0,6/23/2016,0.0002799259964
6073,Dogecoin,DOGE,2016.0,6.0,24.0,6/24/2016,0.0002813659958
6074,Dogecoin,DOGE,2016.0,6.0,25.0,6/25/2016,0.0002836509957
6075,Dogecoin,DOGE,2016.0,6.0,26.0,6/26/2016,0.0002848920121
6076,Dogecoin,DOGE,2016.0,6.0,27.0,6/27/2016,0.0002880709944
6077,Dogecoin,DOGE,2016.0,6.0,28.0,6/28/2016,0.0003013059904
6078,Dogecoin,DOGE,2016.0,6.0,29.0,6/29/2016,0.0002958620025
6079,Dogecoin,DOGE,2016.0,6.0,30.0,6/30/2016,0.0003042810131
6080,Dogecoin,DOGE,2016.0,7.0,1.0,7/1/2016,0.0003020509903
6081,Dogecoin,DOGE,2016.0,7.0,2.0,7/2/2016,0.0003062679898
6082,Dogecoin,DOGE,2016.0,7.0,3.0,7/3/2016,0.0002822169918
6083,Dogecoin,DOGE,2016.0,7.0,4.0,7/4/2016,0.0002893480123
6084,Dogecoin,DOGE,2016.0,7.0,5.0,7/5/2016,0.0002873670019
6085,Dogecoin,DOGE,2016.0,7.0,6.0,7/6/2016,0.0002837280044
6086,Dogecoin,DOGE,2016.0,7.0,7.0,7/7/2016,0.0002745940001
6087,Dogecoin,DOGE,2016.0,7.0,8.0,7/8/2016,0.0002774450113
6088,Dogecoin,DOGE,2016.0,7.0,9.0,7/9/2016,0.0002703150094
6089,Dogecoin,DOGE,2016.0,7.0,10.0,7/10/2016,0.0002721259953
6090,Dogecoin,DOGE,2016.0,7.0,11.0,7/11/2016,0.0002668490051
6091,Dogecoin,DOGE,2016.0,7.0,12.0,7/12/2016,0.0002654920099
6092,Dogecoin,DOGE,2016.0,7.0,13.0,7/13/2016,0.0002625249908
6093,Dogecoin,DOGE,2016.0,7.0,14.0,7/14/2016,0.0002620810119
6094,Dogecoin,DOGE,2016.0,7.0,15.0,7/15/2016,0.0002640569874
6095,Dogecoin,DOGE,2016.0,7.0,16.0,7/16/2016,0.000262090005
6096,Dogecoin,DOGE,2016.0,7.0,17.0,7/17/2016,0.0002630619856
6097,Dogecoin,DOGE,2016.0,7.0,18.0,7/18/2016,0.0002523479925
6098,Dogecoin,DOGE,2016.0,7.0,19.0,7/19/2016,0.000245119998
6099,Dogecoin,DOGE,2016.0,7.0,20.0,7/20/2016,0.0002435109927
6100,Dogecoin,DOGE,2016.0,7.0,21.0,7/21/2016,0.0002374619944
6101,Dogecoin,DOGE,2016.0,7.0,22.0,7/22/2016,0.0002371909941
6102,Dogecoin,DOGE,2016.0,7.0,23.0,7/23/2016,0.0002506530145
6103,Dogecoin,DOGE,2016.0,7.0,24.0,7/24/2016,0.0002489940089
6104,Dogecoin,DOGE,2016.0,7.0,25.0,7/25/2016,0.0002454399946
6105,Dogecoin,DOGE,2016.0,7.0,26.0,7/26/2016,0.0002397490025
6106,Dogecoin,DOGE,2016.0,7.0,27.0,7/27/2016,0.0002369559952
6107,Dogecoin,DOGE,2016.0,7.0,28.0,7/28/2016,0.0002379999933
6108,Dogecoin,DOGE,2016.0,7.0,29.0,7/29/2016,0.0002375170006
6109,Dogecoin,DOGE,2016.0,7.0,30.0,7/30/2016,0.0002386039996
6110,Dogecoin,DOGE,2016.0,7.0,31.0,7/31/2016,0.0002304590016
6111,Dogecoin,DOGE,2016.0,8.0,1.0,8/1/2016,0.0002230130049
6112,Dogecoin,DOGE,2016.0,8.0,2.0,8/2/2016,0.0002056579979
6113,Dogecoin,DOGE,2016.0,8.0,3.0,8/3/2016,0.0002140709985
6114,Dogecoin,DOGE,2016.0,8.0,4.0,8/4/2016,0.0002146210027
6115,Dogecoin,DOGE,2016.0,8.0,5.0,8/5/2016,0.0002177809947
6116,Dogecoin,DOGE,2016.0,8.0,6.0,8/6/2016,0.0002313180012
6117,Dogecoin,DOGE,2016.0,8.0,7.0,8/7/2016,0.0002636830031
6118,Dogecoin,DOGE,2016.0,8.0,8.0,8/8/2016,0.0002368319983
6119,Dogecoin,DOGE,2016.0,8.0,9.0,8/9/2016,0.0002365270047
6120,Dogecoin,DOGE,2016.0,8.0,10.0,8/10/2016,0.0002386859996
6121,Dogecoin,DOGE,2016.0,8.0,11.0,8/11/2016,0.0002349730057
6122,Dogecoin,DOGE,2016.0,8.0,12.0,8/12/2016,0.0002390989976
6123,Dogecoin,DOGE,2016.0,8.0,13.0,8/13/2016,0.0002387620043
6124,Dogecoin,DOGE,2016.0,8.0,14.0,8/14/2016,0.0002448009909
6125,Dogecoin,DOGE,2016.0,8.0,15.0,8/15/2016,0.0002383690007
6126,Dogecoin,DOGE,2016.0,8.0,16.0,8/16/2016,0.0002584180038
6127,Dogecoin,DOGE,2016.0,8.0,17.0,8/17/2016,0.0002469710016
6128,Dogecoin,DOGE,2016.0,8.0,18.0,8/18/2016,0.0002471499902
6129,Dogecoin,DOGE,2016.0,8.0,19.0,8/19/2016,0.0002326899994
6130,Dogecoin,DOGE,2016.0,8.0,20.0,8/20/2016,0.0002381780068
6131,Dogecoin,DOGE,2016.0,8.0,21.0,8/21/2016,0.0002315640013
6132,Dogecoin,DOGE,2016.0,8.0,22.0,8/22/2016,0.0002290179982
6133,Dogecoin,DOGE,2016.0,8.0,23.0,8/23/2016,0.0002273099963
6134,Dogecoin,DOGE,2016.0,8.0,24.0,8/24/2016,0.0002309700067
6135,Dogecoin,DOGE,2016.0,8.0,25.0,8/25/2016,0.0002294290025
6136,Dogecoin,DOGE,2016.0,8.0,26.0,8/26/2016,0.0002311809949
6137,Dogecoin,DOGE,2016.0,8.0,27.0,8/27/2016,0.0002241280017
6138,Dogecoin,DOGE,2016.0,8.0,28.0,8/28/2016,0.0002292940044
6139,Dogecoin,DOGE,2016.0,8.0,29.0,8/29/2016,0.0002253650018
6140,Dogecoin,DOGE,2016.0,8.0,30.0,8/30/2016,0.0002332639997
6141,Dogecoin,DOGE,2016.0,8.0,31.0,8/31/2016,0.0002350629948
6142,Dogecoin,DOGE,2016.0,9.0,1.0,9/1/2016,0.0002319390042
6143,Dogecoin,DOGE,2016.0,9.0,2.0,9/2/2016,0.0002349580027
6144,Dogecoin,DOGE,2016.0,9.0,3.0,9/3/2016,0.0002363620006
6145,Dogecoin,DOGE,2016.0,9.0,4.0,9/4/2016,0.0002354030003
6146,Dogecoin,DOGE,2016.0,9.0,5.0,9/5/2016,0.0002362520027
6147,Dogecoin,DOGE,2016.0,9.0,6.0,9/6/2016,0.0002408230066
6148,Dogecoin,DOGE,2016.0,9.0,7.0,9/7/2016,0.0002420230012
6149,Dogecoin,DOGE,2016.0,9.0,8.0,9/8/2016,0.0002279860055
6150,Dogecoin,DOGE,2016.0,9.0,9.0,9/9/2016,0.0002303799993
6151,Dogecoin,DOGE,2016.0,9.0,10.0,9/10/2016,0.0002274370054
6152,Dogecoin,DOGE,2016.0,9.0,11.0,9/11/2016,0.0002262680064
6153,Dogecoin,DOGE,2016.0,9.0,12.0,9/12/2016,0.0002261290065
6154,Dogecoin,DOGE,2016.0,9.0,13.0,9/13/2016,0.000225248994
6155,Dogecoin,DOGE,2016.0,9.0,14.0,9/14/2016,0.0002255129948
6156,Dogecoin,DOGE,2016.0,9.0,15.0,9/15/2016,0.0002331860014
6157,Dogecoin,DOGE,2016.0,9.0,16.0,9/16/2016,0.0002504820004
6158,Dogecoin,DOGE,2016.0,9.0,17.0,9/17/2016,0.0002364029933
6159,Dogecoin,DOGE,2016.0,9.0,18.0,9/18/2016,0.0002400249941
6160,Dogecoin,DOGE,2016.0,9.0,19.0,9/19/2016,0.0002355080069
6161,Dogecoin,DOGE,2016.0,9.0,20.0,9/20/2016,0.000232174003
6162,Dogecoin,DOGE,2016.0,9.0,21.0,9/21/2016,0.0002313220029
6163,Dogecoin,DOGE,2016.0,9.0,22.0,9/22/2016,0.0002275099978
6164,Dogecoin,DOGE,2016.0,9.0,23.0,9/23/2016,0.0002243479976
6165,Dogecoin,DOGE,2016.0,9.0,24.0,9/24/2016,0.00022627
6166,Dogecoin,DOGE,2016.0,9.0,25.0,9/25/2016,0.0002245890064
6167,Dogecoin,DOGE,2016.0,9.0,26.0,9/26/2016,0.0002291900018
6168,Dogecoin,DOGE,2016.0,9.0,27.0,9/27/2016,0.0002275150036
6169,Dogecoin,DOGE,2016.0,9.0,28.0,9/28/2016,0.0002286439994
6170,Dogecoin,DOGE,2016.0,9.0,29.0,9/29/2016,0.0002305490052
6171,Dogecoin,DOGE,2016.0,9.0,30.0,9/30/2016,0.0002349379938
6172,Dogecoin,DOGE,2016.0,10.0,1.0,10/1/2016,0.0002330129937
6173,Dogecoin,DOGE,2016.0,10.0,2.0,10/2/2016,0.000230257996
6174,Dogecoin,DOGE,2016.0,10.0,3.0,10/3/2016,0.0002336330072
6175,Dogecoin,DOGE,2016.0,10.0,4.0,10/4/2016,0.0002291949932
6176,Dogecoin,DOGE,2016.0,10.0,5.0,10/5/2016,0.0002330629941
6177,Dogecoin,DOGE,2016.0,10.0,6.0,10/6/2016,0.0002231929975
6178,Dogecoin,DOGE,2016.0,10.0,7.0,10/7/2016,0.0002275599982
6179,Dogecoin,DOGE,2016.0,10.0,8.0,10/8/2016,0.0002254279971
6180,Dogecoin,DOGE,2016.0,10.0,9.0,10/9/2016,0.0002279979963
6181,Dogecoin,DOGE,2016.0,10.0,10.0,10/10/2016,0.000227712997
6182,Dogecoin,DOGE,2016.0,10.0,11.0,10/11/2016,0.0002301589993
6183,Dogecoin,DOGE,2016.0,10.0,12.0,10/12/2016,0.0002252279955
6184,Dogecoin,DOGE,2016.0,10.0,13.0,10/13/2016,0.0002267439995
6185,Dogecoin,DOGE,2016.0,10.0,14.0,10/14/2016,0.0002266149968
6186,Dogecoin,DOGE,2016.0,10.0,15.0,10/15/2016,0.0002244149946
6187,Dogecoin,DOGE,2016.0,10.0,16.0,10/16/2016,0.0002226460056
6188,Dogecoin,DOGE,2016.0,10.0,17.0,10/17/2016,0.0002208799997
6189,Dogecoin,DOGE,2016.0,10.0,18.0,10/18/2016,0.0002210340026
6190,Dogecoin,DOGE,2016.0,10.0,19.0,10/19/2016,0.0002185939957
6191,Dogecoin,DOGE,2016.0,10.0,20.0,10/20/2016,0.0002210649982
6192,Dogecoin,DOGE,2016.0,10.0,21.0,10/21/2016,0.0002183629986
6193,Dogecoin,DOGE,2016.0,10.0,22.0,10/22/2016,0.0002232370025
6194,Dogecoin,DOGE,2016.0,10.0,23.0,10/23/2016,0.0002213700063
6195,Dogecoin,DOGE,2016.0,10.0,24.0,10/24/2016,0.0002189130028
6196,Dogecoin,DOGE,2016.0,10.0,25.0,10/25/2016,0.0002193349937
6197,Dogecoin,DOGE,2016.0,10.0,26.0,10/26/2016,0.0002160889999
6198,Dogecoin,DOGE,2016.0,10.0,27.0,10/27/2016,0.0002170590014
6199,Dogecoin,DOGE,2016.0,10.0,28.0,10/28/2016,0.0002161349985
6200,Dogecoin,DOGE,2016.0,10.0,29.0,10/29/2016,0.0002229179954
6201,Dogecoin,DOGE,2016.0,10.0,30.0,10/30/2016,0.0002234919957
6202,Dogecoin,DOGE,2016.0,10.0,31.0,10/31/2016,0.0002202610049
6203,Dogecoin,DOGE,2016.0,11.0,1.0,11/1/2016,0.000220988004
6204,Dogecoin,DOGE,2016.0,11.0,2.0,11/2/2016,0.0002201110037
6205,Dogecoin,DOGE,2016.0,11.0,3.0,11/3/2016,0.0002171840024
6206,Dogecoin,DOGE,2016.0,11.0,4.0,11/4/2016,0.0002194550034
6207,Dogecoin,DOGE,2016.0,11.0,5.0,11/5/2016,0.0002222430048
6208,Dogecoin,DOGE,2016.0,11.0,6.0,11/6/2016,0.0002213340049
6209,Dogecoin,DOGE,2016.0,11.0,7.0,11/7/2016,0.0002390139998
6210,Dogecoin,DOGE,2016.0,11.0,8.0,11/8/2016,0.0002293449943
6211,Dogecoin,DOGE,2016.0,11.0,9.0,11/9/2016,0.0002292370045
6212,Dogecoin,DOGE,2016.0,11.0,10.0,11/10/2016,0.0002281780035
6213,Dogecoin,DOGE,2016.0,11.0,11.0,11/11/2016,0.0002267980017
6214,Dogecoin,DOGE,2016.0,11.0,12.0,11/12/2016,0.0002202549949
6215,Dogecoin,DOGE,2016.0,11.0,13.0,11/13/2016,0.0002254699939
6216,Dogecoin,DOGE,2016.0,11.0,14.0,11/14/2016,0.0002231700055
6217,Dogecoin,DOGE,2016.0,11.0,15.0,11/15/2016,0.0002217889996
6218,Dogecoin,DOGE,2016.0,11.0,16.0,11/16/2016,0.0002210469975
6219,Dogecoin,DOGE,2016.0,11.0,17.0,11/17/2016,0.0002237260051
6220,Dogecoin,DOGE,2016.0,11.0,18.0,11/18/2016,0.0002177249989
6221,Dogecoin,DOGE,2016.0,11.0,19.0,11/19/2016,0.0002202540054
6222,Dogecoin,DOGE,2016.0,11.0,20.0,11/20/2016,0.0002186990023
6223,Dogecoin,DOGE,2016.0,11.0,21.0,11/21/2016,0.0002221259929
6224,Dogecoin,DOGE,2016.0,11.0,22.0,11/22/2016,0.0002242129995
6225,Dogecoin,DOGE,2016.0,11.0,23.0,11/23/2016,0.0002185210033
6226,Dogecoin,DOGE,2016.0,11.0,24.0,11/24/2016,0.0002180870069
6227,Dogecoin,DOGE,2016.0,11.0,25.0,11/25/2016,0.0002204549965
6228,Dogecoin,DOGE,2016.0,11.0,26.0,11/26/2016,0.0002187810023
6229,Dogecoin,DOGE,2016.0,11.0,27.0,11/27/2016,0.000217459994
6230,Dogecoin,DOGE,2016.0,11.0,28.0,11/28/2016,0.0002177860006
6231,Dogecoin,DOGE,2016.0,11.0,29.0,11/29/2016,0.0002166290069
6232,Dogecoin,DOGE,2016.0,11.0,30.0,11/30/2016,0.0002141989971
6233,Dogecoin,DOGE,2016.0,12.0,1.0,12/1/2016,0.0002143739985
6234,Dogecoin,DOGE,2016.0,12.0,2.0,12/2/2016,0.0002161099983
6235,Dogecoin,DOGE,2016.0,12.0,3.0,12/3/2016,0.0002167759958
6236,Dogecoin,DOGE,2016.0,12.0,4.0,12/4/2016,0.0002166339982
6237,Dogecoin,DOGE,2016.0,12.0,5.0,12/5/2016,0.0002147930063
6238,Dogecoin,DOGE,2016.0,12.0,6.0,12/6/2016,0.0002123129962
6239,Dogecoin,DOGE,2016.0,12.0,7.0,12/7/2016,0.0002139610006
6240,Dogecoin,DOGE,2016.0,12.0,8.0,12/8/2016,0.0002145650069
6241,Dogecoin,DOGE,2016.0,12.0,9.0,12/9/2016,0.0002124650055
6242,Dogecoin,DOGE,2016.0,12.0,10.0,12/10/2016,0.0002147089981
6243,Dogecoin,DOGE,2016.0,12.0,11.0,12/11/2016,0.0002234319982
6244,Dogecoin,DOGE,2016.0,12.0,12.0,12/12/2016,0.0002221500035
6245,Dogecoin,DOGE,2016.0,12.0,13.0,12/13/2016,0.0002155300026
6246,Dogecoin,DOGE,2016.0,12.0,14.0,12/14/2016,0.0002171469969
6247,Dogecoin,DOGE,2016.0,12.0,15.0,12/15/2016,0.0002151679946
6248,Dogecoin,DOGE,2016.0,12.0,16.0,12/16/2016,0.0002168939973
6249,Dogecoin,DOGE,2016.0,12.0,17.0,12/17/2016,0.0002187000064
6250,Dogecoin,DOGE,2016.0,12.0,18.0,12/18/2016,0.0002182659955
6251,Dogecoin,DOGE,2016.0,12.0,19.0,12/19/2016,0.0002180570009
6252,Dogecoin,DOGE,2016.0,12.0,20.0,12/20/2016,0.0002192230022
6253,Dogecoin,DOGE,2016.0,12.0,21.0,12/21/2016,0.0002270050027
6254,Dogecoin,DOGE,2016.0,12.0,22.0,12/22/2016,0.0002252389968
6255,Dogecoin,DOGE,2016.0,12.0,23.0,12/23/2016,0.0002364840038
6256,Dogecoin,DOGE,2016.0,12.0,24.0,12/24/2016,0.0002338880004
6257,Dogecoin,DOGE,2016.0,12.0,25.0,12/25/2016,0.0002299629996
6258,Dogecoin,DOGE,2016.0,12.0,26.0,12/26/2016,0.0002330360003
6259,Dogecoin,DOGE,2016.0,12.0,27.0,12/27/2016,0.0002272279962
6260,Dogecoin,DOGE,2016.0,12.0,28.0,12/28/2016,0.0002233039995
6261,Dogecoin,DOGE,2016.0,12.0,29.0,12/29/2016,0.000228482997
6262,Dogecoin,DOGE,2016.0,12.0,30.0,12/30/2016,0.0002275629959
6263,Dogecoin,DOGE,2016.0,12.0,31.0,12/31/2016,0.000223466006
6264,Dogecoin,DOGE,2017.0,1.0,1.0,1/1/2017,0.0002278330066
6265,Dogecoin,DOGE,2017.0,1.0,2.0,1/2/2017,0.0002263299975
6266,Dogecoin,DOGE,2017.0,1.0,3.0,1/3/2017,0.0002271029953
6267,Dogecoin,DOGE,2017.0,1.0,4.0,1/4/2017,0.0002361369989
6268,Dogecoin,DOGE,2017.0,1.0,5.0,1/5/2017,0.0002286679955
6269,Dogecoin,DOGE,2017.0,1.0,6.0,1/6/2017,0.0002195260022
6270,Dogecoin,DOGE,2017.0,1.0,7.0,1/7/2017,0.0002207329962
6271,Dogecoin,DOGE,2017.0,1.0,8.0,1/8/2017,0.000221024995
6272,Dogecoin,DOGE,2017.0,1.0,9.0,1/9/2017,0.0002290160046
6273,Dogecoin,DOGE,2017.0,1.0,10.0,1/10/2017,0.0002262469934
6274,Dogecoin,DOGE,2017.0,1.0,11.0,1/11/2017,0.000205297998
6275,Dogecoin,DOGE,2017.0,1.0,12.0,1/12/2017,0.0002083790023
6276,Dogecoin,DOGE,2017.0,1.0,13.0,1/13/2017,0.0002088579931
6277,Dogecoin,DOGE,2017.0,1.0,14.0,1/14/2017,0.0002087489993
6278,Dogecoin,DOGE,2017.0,1.0,15.0,1/15/2017,0.0002061099949
6279,Dogecoin,DOGE,2017.0,1.0,16.0,1/16/2017,0.0002071939962
6280,Dogecoin,DOGE,2017.0,1.0,17.0,1/17/2017,0.0002153670066
6281,Dogecoin,DOGE,2017.0,1.0,18.0,1/18/2017,0.0002077999961
6282,Dogecoin,DOGE,2017.0,1.0,19.0,1/19/2017,0.0002105970052
6283,Dogecoin,DOGE,2017.0,1.0,20.0,1/20/2017,0.0002085339947
6284,Dogecoin,DOGE,2017.0,1.0,21.0,1/21/2017,0.0002082980063
6285,Dogecoin,DOGE,2017.0,1.0,22.0,1/22/2017,0.000207375997
6286,Dogecoin,DOGE,2017.0,1.0,23.0,1/23/2017,0.0002081349958
6287,Dogecoin,DOGE,2017.0,1.0,24.0,1/24/2017,0.0002022609988
6288,Dogecoin,DOGE,2017.0,1.0,25.0,1/25/2017,0.0002037350059
6289,Dogecoin,DOGE,2017.0,1.0,26.0,1/26/2017,0.000208049998
6290,Dogecoin,DOGE,2017.0,1.0,27.0,1/27/2017,0.0002043150016
6291,Dogecoin,DOGE,2017.0,1.0,28.0,1/28/2017,0.000209004007
6292,Dogecoin,DOGE,2017.0,1.0,29.0,1/29/2017,0.0002042529959
6293,Dogecoin,DOGE,2017.0,1.0,30.0,1/30/2017,0.0002079219994
6294,Dogecoin,DOGE,2017.0,1.0,31.0,1/31/2017,0.0002056660014
6295,Dogecoin,DOGE,2017.0,2.0,1.0,2/1/2017,0.0002093920048
6296,Dogecoin,DOGE,2017.0,2.0,2.0,2/2/2017,0.0002114050003
6297,Dogecoin,DOGE,2017.0,2.0,3.0,2/3/2017,0.0002130920038
6298,Dogecoin,DOGE,2017.0,2.0,4.0,2/4/2017,0.0002114009985
6299,Dogecoin,DOGE,2017.0,2.0,5.0,2/5/2017,0.000210911996
6300,Dogecoin,DOGE,2017.0,2.0,6.0,2/6/2017,0.0002140239958
6301,Dogecoin,DOGE,2017.0,2.0,7.0,2/7/2017,0.000208049998
6302,Dogecoin,DOGE,2017.0,2.0,8.0,2/8/2017,0.0002106500033
6303,Dogecoin,DOGE,2017.0,2.0,9.0,2/9/2017,0.0002043889981
6304,Dogecoin,DOGE,2017.0,2.0,10.0,2/10/2017,0.0002075710072
6305,Dogecoin,DOGE,2017.0,2.0,11.0,2/11/2017,0.0002097679971
6306,Dogecoin,DOGE,2017.0,2.0,12.0,2/12/2017,0.0002082540013
6307,Dogecoin,DOGE,2017.0,2.0,13.0,2/13/2017,0.0002078240068
6308,Dogecoin,DOGE,2017.0,2.0,14.0,2/14/2017,0.0002086280001
6309,Dogecoin,DOGE,2017.0,2.0,15.0,2/15/2017,0.00020907
6310,Dogecoin,DOGE,2017.0,2.0,16.0,2/16/2017,0.0002074910008
6311,Dogecoin,DOGE,2017.0,2.0,17.0,2/17/2017,0.0002086760069
6312,Dogecoin,DOGE,2017.0,2.0,18.0,2/18/2017,0.0001967090066
6313,Dogecoin,DOGE,2017.0,2.0,19.0,2/19/2017,0.0002076410019
6314,Dogecoin,DOGE,2017.0,2.0,20.0,2/20/2017,0.0002068159956
6315,Dogecoin,DOGE,2017.0,2.0,21.0,2/21/2017,0.0002084300068
6316,Dogecoin,DOGE,2017.0,2.0,22.0,2/22/2017,0.0002016619983
6317,Dogecoin,DOGE,2017.0,2.0,23.0,2/23/2017,0.0002075700031
6318,Dogecoin,DOGE,2017.0,2.0,24.0,2/24/2017,0.0002077749959
6319,Dogecoin,DOGE,2017.0,2.0,25.0,2/25/2017,0.0002004340058
6320,Dogecoin,DOGE,2017.0,2.0,26.0,2/26/2017,0.0002030790056
6321,Dogecoin,DOGE,2017.0,2.0,27.0,2/27/2017,0.0002083760046
6322,Dogecoin,DOGE,2017.0,2.0,28.0,2/28/2017,0.0002049780014
6323,Dogecoin,DOGE,2017.0,3.0,1.0,3/1/2017,0.0002027750015
6324,Dogecoin,DOGE,2017.0,3.0,2.0,3/2/2017,0.0002054999932
6325,Dogecoin,DOGE,2017.0,3.0,3.0,3/3/2017,0.0002107220062
6326,Dogecoin,DOGE,2017.0,3.0,4.0,3/4/2017,0.0002045139991
6327,Dogecoin,DOGE,2017.0,3.0,5.0,3/5/2017,0.0002061340056
6328,Dogecoin,DOGE,2017.0,3.0,6.0,3/6/2017,0.0002097980032
6329,Dogecoin,DOGE,2017.0,3.0,7.0,3/7/2017,0.0002086390014
6330,Dogecoin,DOGE,2017.0,3.0,8.0,3/8/2017,0.0002079480037
6331,Dogecoin,DOGE,2017.0,3.0,9.0,3/9/2017,0.0002109079942
6332,Dogecoin,DOGE,2017.0,3.0,10.0,3/10/2017,0.0002039270039
6333,Dogecoin,DOGE,2017.0,3.0,11.0,3/11/2017,0.0002112929942
6334,Dogecoin,DOGE,2017.0,3.0,12.0,3/12/2017,0.0002293680009
6335,Dogecoin,DOGE,2017.0,3.0,13.0,3/13/2017,0.0002469850006
6336,Dogecoin,DOGE,2017.0,3.0,14.0,3/14/2017,0.0002379210055
6337,Dogecoin,DOGE,2017.0,3.0,15.0,3/15/2017,0.0002428979933
6338,Dogecoin,DOGE,2017.0,3.0,16.0,3/16/2017,0.0002349349961
6339,Dogecoin,DOGE,2017.0,3.0,17.0,3/17/2017,0.0002232219995
6340,Dogecoin,DOGE,2017.0,3.0,18.0,3/18/2017,0.0002185610065
6341,Dogecoin,DOGE,2017.0,3.0,19.0,3/19/2017,0.0002350760042
